header,real:3
1000,-113.702097,55.31354
4000,-113.702097,55.31354
5000,-113.702097,55.31354
7000,-113.702097,55.31354
9000,-113.702097,55.31354
9500,-113.702097,55.31354
10000,-113.702097,55.31354
11000,-113.702097,55.31354
12000,-113.702097,55.31354
13000,-113.702097,55.31354
14000,-113.702097,55.31354
1000,-114.315179,55.575661
4000,-114.315179,55.575661
5000,-114.315179,55.575661
6000,-114.315179,55.575661
9000,-114.315179,55.575661
9500,-114.315179,55.575661
11000,-114.315179,55.575661
12000,-114.315179,55.575661
13000,-114.315179,55.575661
14000,-114.315179,55.575661
1000,-110.008948,55.153249
5000,-110.008948,55.153249
7000,-110.008948,55.153249
9000,-110.008948,55.153249
9500,-110.008948,55.153249
10000,-110.008948,55.153249
11000,-110.008948,55.153249
12000,-110.008948,55.153249
13000,-110.008948,55.153249
14000,-110.008948,55.153249
10000,-112.613836,56.54982
1000,-112.01875,55.851691
5000,-112.01875,55.851691
7000,-112.01875,55.851691
9000,-112.01875,55.851691
9500,-112.01875,55.851691
10000,-112.01875,55.851691
11000,-112.01875,55.851691
12000,-112.01875,55.851691
13000,-112.01875,55.851691
14000,-112.01875,55.851691
1000,-113.496955,55.255392
4000,-113.496955,55.255392
5000,-113.496955,55.255392
7000,-113.496955,55.255392
9000,-113.496955,55.255392
9500,-113.496955,55.255392
10000,-113.496955,55.255392
11000,-113.496955,55.255392
12000,-113.496955,55.255392
13000,-113.496955,55.255392
14000,-113.496955,55.255392
1000,-111.153019,54.905916
5000,-111.153019,54.905916
7000,-111.153019,54.905916
9000,-111.153019,54.905916
9500,-111.153019,54.905916
10000,-111.153019,54.905916
11000,-111.153019,54.905916
12000,-111.153019,54.905916
13000,-111.153019,54.905916
14000,-111.153019,54.905916
1000,-112.958624,55.168123
4000,-112.958624,55.168123
5000,-112.958624,55.168123
7000,-112.958624,55.168123
9000,-112.958624,55.168123
9500,-112.958624,55.168123
10000,-112.958624,55.168123
11000,-112.958624,55.168123
12000,-112.958624,55.168123
13000,-112.958624,55.168123
14000,-112.958624,55.168123
1000,-112.474582,57.349809
2000,-112.474582,57.349809
3000,-112.474582,57.349809
5000,-112.474582,57.349809
6000,-112.474582,57.349809
10000,-112.474582,57.349809
11000,-112.474582,57.349809
12000,-112.474582,57.349809
13000,-112.474582,57.349809
1000,-112.358074,55.866118
5000,-112.358074,55.866118
7000,-112.358074,55.866118
9000,-112.358074,55.866118
9500,-112.358074,55.866118
10000,-112.358074,55.866118
11000,-112.358074,55.866118
12000,-112.358074,55.866118
13000,-112.358074,55.866118
1000,-114.364226,55.18319
4000,-114.364226,55.18319
5000,-114.364226,55.18319
7000,-114.364226,55.18319
9000,-114.364226,55.18319
9500,-114.364226,55.18319
14000,-114.364226,55.18319
1000,-114.723423,55.357765
4000,-114.723423,55.357765
5000,-114.723423,55.357765
7000,-114.723423,55.357765
11000,-114.723423,55.357765
12000,-114.723423,55.357765
13000,-114.723423,55.357765
1000,-113.62416,56.666144
4000,-113.62416,56.666144
5000,-113.62416,56.666144
6000,-113.62416,56.666144
14000,-113.62416,56.666144
1000,-112.220834,55.109595
5000,-112.220834,55.109595
7000,-112.220834,55.109595
9000,-112.220834,55.109595
9500,-112.220834,55.109595
10000,-112.220834,55.109595
11000,-112.220834,55.109595
12000,-112.220834,55.109595
13000,-112.220834,55.109595
1000,-113.309669,57.117037
2000,-113.309669,57.117037
14000,-113.309669,57.117037
1000,-111.44576,55.197299
5000,-111.44576,55.197299
7000,-111.44576,55.197299
9000,-111.44576,55.197299
9500,-111.44576,55.197299
10000,-111.44576,55.197299
11000,-111.44576,55.197299
12000,-111.44576,55.197299
13000,-111.44576,55.197299
14000,-111.44576,55.197299
1000,-110.008902,55.284336
5000,-110.008902,55.284336
7000,-110.008902,55.284336
9000,-110.008902,55.284336
9500,-110.008902,55.284336
10000,-110.008902,55.284336
11000,-110.008902,55.284336
12000,-110.008902,55.284336
13000,-110.008902,55.284336
14000,-110.008902,55.284336
1000,-113.118635,55.17556
4000,-113.118635,55.17556
5000,-113.118635,55.17556
7000,-113.118635,55.17556
9000,-113.118635,55.17556
9500,-113.118635,55.17556
10000,-113.118635,55.17556
1000,-114.31932,55.310369
4000,-114.31932,55.310369
5000,-114.31932,55.310369
7000,-114.31932,55.310369
9000,-114.31932,55.310369
9500,-114.31932,55.310369
10000,-114.31932,55.310369
11000,-114.31932,55.310369
12000,-114.31932,55.310369
13000,-114.31932,55.310369
1000,-112.14438,55.266475
5000,-112.14438,55.266475
7000,-112.14438,55.266475
9000,-112.14438,55.266475
9500,-112.14438,55.266475
10000,-112.14438,55.266475
11000,-112.14438,55.266475
12000,-112.14438,55.266475
13000,-112.14438,55.266475
14000,-112.14438,55.266475
2000,-113.108193,56.92448
3000,-113.108193,56.92448
6000,-113.108193,56.92448
10000,-113.108193,56.92448
11000,-113.108193,56.92448
14000,-113.108193,56.92448
1000,-114.492427,55.226725
4000,-114.492427,55.226725
5000,-114.492427,55.226725
7000,-114.492427,55.226725
14000,-114.492427,55.226725
2000,-110.985172,57.20821
3000,-110.985172,57.20821
5000,-110.985172,57.20821
7000,-110.985172,57.20821
9000,-110.985172,57.20821
9500,-110.985172,57.20821
10000,-110.985172,57.20821
11000,-110.985172,57.20821
12000,-110.985172,57.20821
13000,-110.985172,57.20821
14000,-110.985172,57.20821
7000,-110.985163,57.295515
9000,-110.985163,57.295515
9500,-110.985163,57.295515
10000,-110.985163,57.295515
11000,-110.985163,57.295515
12000,-110.985163,57.295515
13000,-110.985163,57.295515
14000,-110.985163,57.295515
2000,-111.151868,56.771737
3000,-111.151868,56.771737
5000,-111.151868,56.771737
7000,-111.151868,56.771737
10000,-111.151868,56.771737
11000,-111.151868,56.771737
12000,-111.151868,56.771737
13000,-111.151868,56.771737
14000,-111.151868,56.771737
7000,-111.039323,57.295531
9000,-111.039323,57.295531
9500,-111.039323,57.295531
10000,-111.039323,57.295531
11000,-111.039323,57.295531
12000,-111.039323,57.295531
13000,-111.039323,57.295531
14000,-111.039323,57.295531
3000,-111.887078,56.946422
5000,-111.887078,56.946422
7000,-111.887078,56.946422
9000,-111.887078,56.946422
9500,-111.887078,56.946422
10000,-111.887078,56.946422
11000,-111.887078,56.946422
12000,-111.887078,56.946422
13000,-111.887078,56.946422
14000,-111.887078,56.946422
1000,-112.088545,57.731617
2000,-112.088545,57.731617
3000,-112.088545,57.731617
5000,-112.088545,57.731617
7000,-112.088545,57.731617
10000,-112.088545,57.731617
11000,-112.088545,57.731617
12000,-112.088545,57.731617
13000,-112.088545,57.731617
14000,-112.088545,57.731617
13000,-111.608076,57.469961
14000,-111.608076,57.469961
13000,-111.608055,57.411793
14000,-111.608055,57.411793
10000,-111.27008,57.193488
11000,-111.27008,57.193488
12000,-111.27008,57.193488
13000,-111.27008,57.193488
14000,-111.27008,57.193488
3000,-111.726077,57.10627
5000,-111.726077,57.10627
7000,-111.726077,57.10627
9000,-111.726077,57.10627
9500,-111.726077,57.10627
10000,-111.726077,57.10627
11000,-111.726077,57.10627
12000,-111.726077,57.10627
13000,-111.726077,57.10627
14000,-111.726077,57.10627
2000,-110.992443,56.582582
10000,-110.992443,56.582582
3000,-111.806568,57.01899
5000,-111.806568,57.01899
7000,-111.806568,57.01899
9000,-111.806568,57.01899
9500,-111.806568,57.01899
10000,-111.806568,57.01899
11000,-111.806568,57.01899
12000,-111.806568,57.01899
13000,-111.806568,57.01899
14000,-111.806568,57.01899
5000,-111.012245,57.280847
7000,-111.012245,57.280847
9000,-111.012245,57.280847
9500,-111.012245,57.280847
10000,-111.012245,57.280847
11000,-111.012245,57.280847
12000,-111.012245,57.280847
13000,-111.012245,57.280847
14000,-111.012245,57.280847
13000,-111.457841,57.106271
14000,-111.457841,57.106271
13000,-111.310117,57.368075
14000,-111.310117,57.368075
13000,-111.641834,57.469957
14000,-111.641834,57.469957
13000,-111.533343,57.295518
14000,-111.533343,57.295518
1000,-111.958509,57.55719
2000,-111.958509,57.55719
3000,-111.958509,57.55719
5000,-111.958509,57.55719
7000,-111.958509,57.55719
9000,-111.958509,57.55719
9500,-111.958509,57.55719
10000,-111.958509,57.55719
11000,-111.958509,57.55719
12000,-111.958509,57.55719
13000,-111.958509,57.55719
14000,-111.958509,57.55719
13000,-111.410843,57.04809
14000,-111.410843,57.04809
13000,-111.641788,57.397152
14000,-111.641788,57.397152
3000,-111.105283,56.815208
5000,-111.105283,56.815208
7000,-111.105283,56.815208
9000,-111.105283,56.815208
9500,-111.105283,56.815208
10000,-111.105283,56.815208
11000,-111.105283,56.815208
12000,-111.105283,56.815208
13000,-111.105283,56.815208
14000,-111.105283,56.815208
13000,-111.722936,57.426251
14000,-111.722936,57.426251
1000,-112.259443,57.615337
2000,-112.259443,57.615337
3000,-112.259443,57.615337
5000,-112.259443,57.615337
7000,-112.259443,57.615337
10000,-112.259443,57.615337
11000,-112.259443,57.615337
12000,-112.259443,57.615337
13000,-112.259443,57.615337
14000,-112.259443,57.615337
1000,-112.325459,57.295494
2000,-112.325459,57.295494
3000,-112.325459,57.295494
5000,-112.325459,57.295494
7000,-112.325459,57.295494
9000,-112.325459,57.295494
9500,-112.325459,57.295494
10000,-112.325459,57.295494
11000,-112.325459,57.295494
12000,-112.325459,57.295494
13000,-112.325459,57.295494
14000,-112.325459,57.295494
2000,-111.122431,56.859091
3000,-111.122431,56.859091
5000,-111.122431,56.859091
7000,-111.122431,56.859091
9000,-111.122431,56.859091
9500,-111.122431,56.859091
10000,-111.122431,56.859091
11000,-111.122431,56.859091
12000,-111.122431,56.859091
13000,-111.122431,56.859091
14000,-111.122431,56.859091
3000,-111.085315,56.611656
5000,-111.085315,56.611656
7000,-111.085315,56.611656
9000,-111.085315,56.611656
9500,-111.085315,56.611656
10000,-111.085315,56.611656
11000,-111.085315,56.611656
12000,-111.085315,56.611656
13000,-111.085315,56.611656
14000,-111.085315,56.611656
7000,-111.377662,56.626304
9000,-111.377662,56.626304
9500,-111.377662,56.626304
10000,-111.377662,56.626304
11000,-111.377662,56.626304
12000,-111.377662,56.626304
13000,-111.377662,56.626304
13000,-111.444285,57.062762
14000,-111.444285,57.062762
3000,-111.837948,57.426235
5000,-111.837948,57.426235
7000,-111.837948,57.426235
9000,-111.837948,57.426235
9500,-111.837948,57.426235
10000,-111.837948,57.426235
11000,-111.837948,57.426235
12000,-111.837948,57.426235
13000,-111.837948,57.426235
14000,-111.837948,57.426235
1000,-112.460875,57.35364
2000,-112.460875,57.35364
3000,-112.460875,57.35364
5000,-112.460875,57.35364
6000,-112.460875,57.35364
10000,-112.460875,57.35364
11000,-112.460875,57.35364
12000,-112.460875,57.35364
13000,-112.460875,57.35364
14000,-112.460875,57.35364
1000,-112.379632,57.353657
2000,-112.379632,57.353657
3000,-112.379632,57.353657
5000,-112.379632,57.353657
7000,-112.379632,57.353657
9000,-112.379632,57.353657
9500,-112.379632,57.353657
10000,-112.379632,57.353657
11000,-112.379632,57.353657
12000,-112.379632,57.353657
13000,-112.379632,57.353657
14000,-112.379632,57.353657
1000,-112.542117,57.353657
2000,-112.542117,57.353657
3000,-112.542117,57.353657
5000,-112.542117,57.353657
6000,-112.542117,57.353657
10000,-112.542117,57.353657
11000,-112.542117,57.353657
12000,-112.542117,57.353657
13000,-112.542117,57.353657
14000,-112.542117,57.353657
5000,-111.310159,57.10624
7000,-111.310159,57.10624
10000,-111.310159,57.10624
11000,-111.310159,57.10624
12000,-111.310159,57.10624
13000,-111.310159,57.10624
14000,-111.310159,57.10624
3000,-111.155796,56.859097
5000,-111.155796,56.859097
7000,-111.155796,56.859097
9000,-111.155796,56.859097
9500,-111.155796,56.859097
10000,-111.155796,56.859097
11000,-111.155796,56.859097
12000,-111.155796,56.859097
13000,-111.155796,56.859097
3000,-111.038598,56.771749
5000,-111.038598,56.771749
7000,-111.038598,56.771749
9000,-111.038598,56.771749
9500,-111.038598,56.771749
14000,-111.038598,56.771749
7000,-111.558226,56.946364
10000,-111.558226,56.946364
11000,-111.558226,56.946364
12000,-111.558226,56.946364
13000,-111.558226,56.946364
14000,-111.558226,56.946364
13000,-111.397184,57.033641
14000,-111.397184,57.033641
13000,-111.248855,57.382728
14000,-111.248855,57.382728
2000,-111.925802,57.484389
3000,-111.925802,57.484389
5000,-111.925802,57.484389
7000,-111.925802,57.484389
9000,-111.925802,57.484389
9500,-111.925802,57.484389
10000,-111.925802,57.484389
11000,-111.925802,57.484389
12000,-111.925802,57.484389
13000,-111.925802,57.484389
14000,-111.925802,57.484389
2000,-111.171483,56.786149
3000,-111.171483,56.786149
5000,-111.171483,56.786149
7000,-111.171483,56.786149
9000,-111.171483,56.786149
9500,-111.171483,56.786149
10000,-111.171483,56.786149
11000,-111.171483,56.786149
12000,-111.171483,56.786149
13000,-111.171483,56.786149
14000,-111.171483,56.786149
13000,-111.655108,57.499075
14000,-111.655108,57.499075
3000,-111.906879,56.975498
5000,-111.906879,56.975498
7000,-111.906879,56.975498
9000,-111.906879,56.975498
9500,-111.906879,56.975498
10000,-111.906879,56.975498
11000,-111.906879,56.975498
12000,-111.906879,56.975498
13000,-111.906879,56.975498
14000,-111.906879,56.975498
2000,-111.021636,57.164412
3000,-111.021636,57.164412
5000,-111.021636,57.164412
7000,-111.021636,57.164412
9000,-111.021636,57.164412
9500,-111.021636,57.164412
10000,-111.021636,57.164412
11000,-111.021636,57.164412
12000,-111.021636,57.164412
13000,-111.021636,57.164412
14000,-111.021636,57.164412
14000,-111.766901,56.291762
1000,-112.977671,56.044461
4000,-112.977671,56.044461
5000,-112.977671,56.044461
6000,-112.977671,56.044461
9000,-112.977671,56.044461
9500,-112.977671,56.044461
10000,-112.977671,56.044461
13000,-111.655238,57.299042
14000,-111.655238,57.299042
3000,-111.038743,56.600831
5000,-111.038743,56.600831
7000,-111.038743,56.600831
9000,-111.038743,56.600831
9500,-111.038743,56.600831
10000,-111.038743,56.600831
11000,-111.038743,56.600831
12000,-111.038743,56.600831
13000,-111.038743,56.600831
14000,-111.038743,56.600831
1000,-111.608901,56.280923
1000,-113.625021,55.757256
4000,-113.625021,55.757256
5000,-113.625021,55.757256
7000,-113.625021,55.757256
9000,-113.625021,55.757256
9500,-113.625021,55.757256
10000,-113.625021,55.757256
11000,-113.625021,55.757256
12000,-113.625021,55.757256
13000,-113.625021,55.757256
14000,-113.625021,55.757256
1000,-113.537429,56.64428
4000,-113.537429,56.64428
5000,-113.537429,56.64428
6000,-113.537429,56.64428
9000,-113.537429,56.64428
9500,-113.537429,56.64428
10000,-113.537429,56.64428
11000,-113.537429,56.64428
12000,-113.537429,56.64428
13000,-113.537429,56.64428
14000,-113.537429,56.64428
1000,-111.292953,56.397262
3000,-111.251231,56.760646
5000,-111.251231,56.760646
7000,-111.251231,56.760646
9000,-111.251231,56.760646
9500,-111.251231,56.760646
10000,-111.251231,56.760646
11000,-111.251231,56.760646
12000,-111.251231,56.760646
13000,-111.251231,56.760646
14000,-111.251231,56.760646
13000,-111.316688,57.1971
14000,-111.316688,57.1971
1000,-113.877497,55.728148
4000,-113.877497,55.728148
5000,-113.877497,55.728148
6000,-113.877497,55.728148
9000,-113.877497,55.728148
9500,-113.877497,55.728148
10000,-113.877497,55.728148
11000,-113.877497,55.728148
12000,-113.877497,55.728148
13000,-113.877497,55.728148
14000,-113.877497,55.728148
1000,-111.23384,56.179047
5000,-111.23384,56.179047
7000,-111.23384,56.179047
9000,-111.23384,56.179047
9500,-111.23384,56.179047
10000,-111.23384,56.179047
11000,-111.23384,56.179047
12000,-111.23384,56.179047
13000,-111.23384,56.179047
14000,-111.23384,56.179047
1000,-112.244186,57.31352
2000,-112.244186,57.31352
3000,-112.244186,57.31352
5000,-112.244186,57.31352
7000,-112.244186,57.31352
9000,-112.244186,57.31352
9500,-112.244186,57.31352
10000,-112.244186,57.31352
11000,-112.244186,57.31352
12000,-112.244186,57.31352
13000,-112.244186,57.31352
14000,-112.244186,57.31352
2000,-113.079003,56.702454
3000,-113.079003,56.702454
4000,-113.079003,56.702454
5000,-113.079003,56.702454
6000,-113.079003,56.702454
10000,-113.079003,56.702454
11000,-113.079003,56.702454
14000,-113.079003,56.702454
3000,-111.483877,56.789771
5000,-111.483877,56.789771
7000,-111.483877,56.789771
9000,-111.483877,56.789771
9500,-111.483877,56.789771
10000,-111.483877,56.789771
11000,-111.483877,56.789771
12000,-111.483877,56.789771
13000,-111.483877,56.789771
14000,-111.483877,56.789771
3000,-110.978952,56.54264
9000,-110.978952,56.54264
9500,-110.978952,56.54264
11000,-110.978952,56.54264
12000,-110.978952,56.54264
13000,-110.978952,56.54264
1000,-110.979281,55.582755
5000,-110.979281,55.582755
7000,-110.979281,55.582755
9000,-110.979281,55.582755
9500,-110.979281,55.582755
10000,-110.979281,55.582755
11000,-110.979281,55.582755
12000,-110.979281,55.582755
13000,-110.979281,55.582755
14000,-110.979281,55.582755
3000,-111.032161,56.542654
5000,-111.032161,56.542654
7000,-111.032161,56.542654
9000,-111.032161,56.542654
9500,-111.032161,56.542654
10000,-111.032161,56.542654
11000,-111.032161,56.542654
12000,-111.032161,56.542654
13000,-111.032161,56.542654
14000,-111.032161,56.542654
3000,-112.034526,56.891823
5000,-112.034526,56.891823
7000,-112.034526,56.891823
9000,-112.034526,56.891823
9500,-112.034526,56.891823
10000,-112.034526,56.891823
11000,-112.034526,56.891823
12000,-112.034526,56.891823
13000,-112.034526,56.891823
14000,-112.034526,56.891823
14000,-111.458868,57.4154
3000,-111.563675,56.731573
5000,-111.563675,56.731573
7000,-111.563675,56.731573
9000,-111.563675,56.731573
9500,-111.563675,56.731573
10000,-111.563675,56.731573
11000,-111.563675,56.731573
12000,-111.563675,56.731573
13000,-111.563675,56.731573
14000,-111.563675,56.731573
1000,-113.773996,55.684441
4000,-113.773996,55.684441
5000,-113.773996,55.684441
6000,-113.773996,55.684441
9000,-113.773996,55.684441
9500,-113.773996,55.684441
11000,-113.773996,55.684441
12000,-113.773996,55.684441
13000,-113.773996,55.684441
14000,-113.773996,55.684441
2000,-112.135841,57.35722
3000,-112.135841,57.35722
5000,-112.135841,57.35722
7000,-112.135841,57.35722
9000,-112.135841,57.35722
9500,-112.135841,57.35722
10000,-112.135841,57.35722
11000,-112.135841,57.35722
12000,-112.135841,57.35722
13000,-112.135841,57.35722
14000,-112.135841,57.35722
2000,-112.034524,57.182645
3000,-112.034524,57.182645
5000,-112.034524,57.182645
7000,-112.034524,57.182645
9000,-112.034524,57.182645
9500,-112.034524,57.182645
10000,-112.034524,57.182645
11000,-112.034524,57.182645
12000,-112.034524,57.182645
13000,-112.034524,57.182645
14000,-112.034524,57.182645
1000,-112.266201,57.793366
2000,-112.266201,57.793366
3000,-112.266201,57.793366
5000,-112.266201,57.793366
7000,-112.266201,57.793366
10000,-112.266201,57.793366
11000,-112.266201,57.793366
12000,-112.266201,57.793366
13000,-112.266201,57.793366
14000,-112.266201,57.793366
13000,-111.458915,57.44448
14000,-111.458915,57.44448
14000,-111.458812,57.37169
9000,-111.621412,57.371676
9500,-111.621412,57.371676
10000,-111.621412,57.371676
11000,-111.621412,57.371676
12000,-111.621412,57.371676
13000,-111.621412,57.371676
14000,-111.621412,57.371676
1000,-111.965278,57.807827
2000,-111.965278,57.807827
3000,-111.965278,57.807827
5000,-111.965278,57.807827
7000,-111.965278,57.807827
9000,-111.965278,57.807827
9500,-111.965278,57.807827
10000,-111.965278,57.807827
11000,-111.965278,57.807827
12000,-111.965278,57.807827
13000,-111.965278,57.807827
14000,-111.965278,57.807827
4000,-112.919212,56.411695
5000,-112.919212,56.411695
6000,-112.919212,56.411695
9000,-112.919212,56.411695
9500,-112.919212,56.411695
10000,-112.919212,56.411695
14000,-112.919212,56.411695
3000,-111.483988,56.760678
5000,-111.483988,56.760678
7000,-111.483988,56.760678
9000,-111.483988,56.760678
9500,-111.483988,56.760678
10000,-111.483988,56.760678
11000,-111.483988,56.760678
12000,-111.483988,56.760678
13000,-111.483988,56.760678
14000,-111.483988,56.760678
5000,-111.483884,56.84794
7000,-111.483884,56.84794
9000,-111.483884,56.84794
9500,-111.483884,56.84794
10000,-111.483884,56.84794
11000,-111.483884,56.84794
12000,-111.483884,56.84794
13000,-111.483884,56.84794
14000,-111.483884,56.84794
1000,-112.184139,57.807817
2000,-112.184139,57.807817
3000,-112.184139,57.807817
5000,-112.184139,57.807817
7000,-112.184139,57.807817
9000,-112.184139,57.807817
9500,-112.184139,57.807817
10000,-112.184139,57.807817
11000,-112.184139,57.807817
14000,-112.184139,57.807817
2000,-112.6184,56.862709
3000,-112.6184,56.862709
6000,-112.6184,56.862709
10000,-112.6184,56.862709
11000,-112.6184,56.862709
12000,-112.6184,56.862709
13000,-112.6184,56.862709
14000,-112.6184,56.862709
1000,-111.931161,57.749686
2000,-111.931161,57.749686
3000,-111.931161,57.749686
5000,-111.931161,57.749686
7000,-111.931161,57.749686
9000,-111.931161,57.749686
9500,-111.931161,57.749686
10000,-111.931161,57.749686
11000,-111.931161,57.749686
12000,-111.931161,57.749686
13000,-111.931161,57.749686
14000,-111.931161,57.749686
1000,-112.232092,57.575202
2000,-112.232092,57.575202
3000,-112.232092,57.575202
5000,-112.232092,57.575202
7000,-112.232092,57.575202
10000,-112.232092,57.575202
11000,-112.232092,57.575202
12000,-112.232092,57.575202
13000,-112.232092,57.575202
14000,-112.232092,57.575202
2000,-112.162098,57.13894
3000,-112.162098,57.13894
5000,-112.162098,57.13894
7000,-112.162098,57.13894
10000,-112.162098,57.13894
11000,-112.162098,57.13894
12000,-112.162098,57.13894
13000,-112.162098,57.13894
14000,-112.162098,57.13894
2000,-112.91293,56.615207
3000,-112.91293,56.615207
4000,-112.91293,56.615207
5000,-112.91293,56.615207
6000,-112.91293,56.615207
9000,-112.91293,56.615207
9500,-112.91293,56.615207
10000,-112.91293,56.615207
11000,-112.91293,56.615207
12000,-112.91293,56.615207
13000,-112.91293,56.615207
14000,-112.91293,56.615207
2000,-112.274859,56.789722
3000,-112.274859,56.789722
5000,-112.274859,56.789722
6000,-112.274859,56.789722
9000,-112.274859,56.789722
9500,-112.274859,56.789722
10000,-112.274859,56.789722
11000,-112.274859,56.789722
12000,-112.274859,56.789722
13000,-112.274859,56.789722
14000,-112.274859,56.789722
4000,-113.125607,56.629844
5000,-113.125607,56.629844
6000,-113.125607,56.629844
9000,-113.125607,56.629844
9500,-113.125607,56.629844
10000,-113.125607,56.629844
11000,-113.125607,56.629844
3000,-111.078705,56.644353
5000,-111.078705,56.644353
7000,-111.078705,56.644353
9000,-111.078705,56.644353
9500,-111.078705,56.644353
10000,-111.078705,56.644353
11000,-111.078705,56.644353
12000,-111.078705,56.644353
13000,-111.078705,56.644353
14000,-111.078705,56.644353
2000,-112.215778,57.168016
3000,-112.215778,57.168016
5000,-112.215778,57.168016
6000,-112.215778,57.168016
10000,-112.215778,57.168016
11000,-112.215778,57.168016
12000,-112.215778,57.168016
13000,-112.215778,57.168016
14000,-112.215778,57.168016
10000,-111.753981,56.38262
12000,-111.753981,56.38262
13000,-111.753981,56.38262
13000,-111.3168,57.357241
14000,-111.3168,57.357241
1000,-111.128198,55.699136
5000,-111.128198,55.699136
7000,-111.128198,55.699136
9000,-111.128198,55.699136
9500,-111.128198,55.699136
10000,-111.128198,55.699136
11000,-111.128198,55.699136
12000,-111.128198,55.699136
13000,-111.128198,55.699136
14000,-111.128198,55.699136
4000,-112.9661,56.658927
5000,-112.9661,56.658927
6000,-112.9661,56.658927
10000,-112.9661,56.658927
11000,-112.9661,56.658927
12000,-112.9661,56.658927
13000,-112.9661,56.658927
14000,-112.9661,56.658927
2000,-112.054745,57.095396
3000,-112.054745,57.095396
5000,-112.054745,57.095396
7000,-112.054745,57.095396
9000,-112.054745,57.095396
9500,-112.054745,57.095396
10000,-112.054745,57.095396
11000,-112.054745,57.095396
12000,-112.054745,57.095396
13000,-112.054745,57.095396
14000,-112.054745,57.095396
1000,-111.931153,57.618926
2000,-111.931153,57.618926
3000,-111.931153,57.618926
5000,-111.931153,57.618926
7000,-111.931153,57.618926
9000,-111.931153,57.618926
9500,-111.931153,57.618926
10000,-111.931153,57.618926
11000,-111.931153,57.618926
12000,-111.931153,57.618926
13000,-111.931153,57.618926
14000,-111.931153,57.618926
1000,-113.623906,56.324461
4000,-113.623906,56.324461
5000,-113.623906,56.324461
6000,-113.623906,56.324461
9000,-113.623906,56.324461
9500,-113.623906,56.324461
10000,-113.623906,56.324461
11000,-113.623906,56.324461
12000,-113.623906,56.324461
13000,-113.623906,56.324461
14000,-113.623906,56.324461
1000,-113.852322,55.887969
4000,-113.852322,55.887969
5000,-113.852322,55.887969
7000,-113.852322,55.887969
9000,-113.852322,55.887969
9500,-113.852322,55.887969
10000,-113.852322,55.887969
11000,-113.852322,55.887969
12000,-113.852322,55.887969
13000,-113.852322,55.887969
14000,-113.852322,55.887969
3000,-111.813179,57.109851
5000,-111.813179,57.109851
7000,-111.813179,57.109851
9000,-111.813179,57.109851
9500,-111.813179,57.109851
10000,-111.813179,57.109851
11000,-111.813179,57.109851
12000,-111.813179,57.109851
13000,-111.813179,57.109851
14000,-111.813179,57.109851
5000,-111.773811,56.266292
1000,-112.582907,57.328133
2000,-112.582907,57.328133
3000,-112.582907,57.328133
5000,-112.582907,57.328133
6000,-112.582907,57.328133
10000,-112.582907,57.328133
11000,-112.582907,57.328133
12000,-112.582907,57.328133
13000,-112.582907,57.328133
14000,-112.582907,57.328133
5000,-111.770433,57.517086
7000,-111.770433,57.517086
9000,-111.770433,57.517086
9500,-111.770433,57.517086
10000,-111.770433,57.517086
11000,-111.770433,57.517086
12000,-111.770433,57.517086
13000,-111.770433,57.517086
14000,-111.770433,57.517086
1000,-111.299858,56.397263
1000,-112.582908,57.357213
2000,-112.582908,57.357213
3000,-112.582908,57.357213
5000,-112.582908,57.357213
6000,-112.582908,57.357213
10000,-112.582908,57.357213
11000,-112.582908,57.357213
12000,-112.582908,57.357213
13000,-112.582908,57.357213
14000,-112.582908,57.357213
3000,-111.80655,57.128092
5000,-111.80655,57.128092
7000,-111.80655,57.128092
9000,-111.80655,57.128092
9500,-111.80655,57.128092
10000,-111.80655,57.128092
11000,-111.80655,57.128092
12000,-111.80655,57.128092
13000,-111.80655,57.128092
14000,-111.80655,57.128092
7000,-112.115907,57.651599
10000,-112.115907,57.651599
11000,-112.115907,57.651599
12000,-112.115907,57.651599
13000,-112.115907,57.651599
2000,-112.348048,56.79334
3000,-112.348048,56.79334
5000,-112.348048,56.79334
6000,-112.348048,56.79334
9000,-112.348048,56.79334
9500,-112.348048,56.79334
10000,-112.348048,56.79334
11000,-112.348048,56.79334
12000,-112.348048,56.79334
13000,-112.348048,56.79334
14000,-112.348048,56.79334
2000,-112.321472,56.706098
3000,-112.321472,56.706098
5000,-112.321472,56.706098
6000,-112.321472,56.706098
9000,-112.321472,56.706098
9500,-112.321472,56.706098
10000,-112.321472,56.706098
11000,-112.321472,56.706098
12000,-112.321472,56.706098
13000,-112.321472,56.706098
14000,-112.321472,56.706098
1000,-112.227553,55.833435
5000,-112.227553,55.833435
7000,-112.227553,55.833435
9000,-112.227553,55.833435
9500,-112.227553,55.833435
10000,-112.227553,55.833435
11000,-112.227553,55.833435
12000,-112.227553,55.833435
13000,-112.227553,55.833435
14000,-112.227553,55.833435
5000,-112.006472,57.607893
7000,-112.006472,57.607893
10000,-112.006472,57.607893
11000,-112.006472,57.607893
12000,-112.006472,57.607893
13000,-112.006472,57.607893
14000,-112.006472,57.607893
5000,-111.773811,56.226367
10000,-111.773811,56.226367
5000,-110.862972,55.615457
7000,-110.862972,55.615457
9000,-110.862972,55.615457
9500,-110.862972,55.615457
10000,-110.862972,55.615457
11000,-110.862972,55.615457
12000,-110.862972,55.615457
13000,-110.862972,55.615457
