Id	SitID	DPHI	GR	ILD	NPHI	lng	lat	HorID	Pick
5759	102503	0.333	56.87	22.396	0.442	-110.402983	54.771449	5000	449.5
5760	102503	0.274	85.868	2.376	0.546	-110.402983	54.771449	7000	473.0
5761	102503	0.287	85.354	2.955	0.559	-110.402983	54.771449	9000	475.0
5762	102503	0.287	85.354	2.955	0.559	-110.402983	54.771449	9500	475.0
5763	102503	0.213	95.773	3.645	0.501	-110.402983	54.771449	10000	486.0
5764	102503	0.244	62.467	6.933	0.444	-110.402983	54.771449	11000	488.5
5765	102503	0.244	62.467	6.933	0.444	-110.402983	54.771449	12000	488.5
5766	102503	0.244	62.467	6.933	0.444	-110.402983	54.771449	13000	488.5
5767	102503	0.314	34.333	7.406	0.378	-110.402983	54.771449	14000	553.5
5768	108093	0.229	104.419	3.856	0.442	-111.945595	55.295581	1000	328.5
5769	108093	0.29	99.768	5.703	0.454	-111.945595	55.295581	5000	463.0
5770	108093	0.279	100.075	3.65	0.508	-111.945595	55.295581	7000	478.0
5771	108093	0.265	111.602	3.275	0.519	-111.945595	55.295581	9000	485.5
5772	108093	0.265	111.602	3.275	0.519	-111.945595	55.295581	9500	485.5
5773	108093	0.214	109.325	4.018	0.497	-111.945595	55.295581	10000	488.5
5774	108093	0.289	90.236	9.829	0.391	-111.945595	55.295581	11000	498.0
5775	108093	0.289	90.236	9.829	0.391	-111.945595	55.295581	12000	498.0
5776	108093	0.289	90.236	9.829	0.391	-111.945595	55.295581	13000	498.0
5777	108093	0.074	78.981	5.751	0.375	-111.945595	55.295581	14000	535.0
5778	108735	0.184	85.342	3.658	0.452	-112.253274	55.382842	1000	295.5
5779	108735	0.285	87.972	4.525	0.423	-112.253274	55.382842	5000	438.0
5780	108735	0.169	100.015	2.948	0.434	-112.253274	55.382842	7000	456.0
5781	108735	0.077	89.755	4.808	0.348	-112.253274	55.382842	9000	462.5
5782	108735	0.077	89.755	4.808	0.348	-112.253274	55.382842	9500	462.5
5783	108735	0.178	104.516	7.002	0.344	-112.253274	55.382842	10000	465.5
5784	108735	0.231	99.198	20.829	0.337	-112.253274	55.382842	11000	474.0
5785	108735	0.231	99.198	20.829	0.337	-112.253274	55.382842	12000	474.0
5786	108735	0.231	99.198	20.829	0.337	-112.253274	55.382842	13000	474.0
5787	109209	0.213	83.506	8.527	0.463	-110.875753	55.470017	1000	267.0
5788	109209	0.268	76.978	4.365	0.529	-110.875753	55.470017	5000	383.5
5789	109209	0.277	77.328	2.929	0.512	-110.875753	55.470017	7000	402.0
5790	109209	0.242	81.539	3.585	0.476	-110.875753	55.470017	9000	406.0
5791	109209	0.227	66.139	11.578	0.382	-110.875753	55.470017	9500	417.0
5792	109209	0.3	44.146	19.174	0.364	-110.875753	55.470017	11000	420.0
5793	109209	0.3	44.146	19.174	0.364	-110.875753	55.470017	12000	420.0
5794	109209	0.3	44.146	19.174	0.364	-110.875753	55.470017	13000	420.0
5795	109209	0.25	21.352	28.543	0.359	-110.875753	55.470017	14000	479.5
5796	117286	0.195	108.216	9.799	0.355	-113.291679	56.604373	4000	266.0
5797	117286	0.167	92.285	13.216	0.365	-113.291679	56.604373	5000	276.0
5798	117286	0.167	92.285	13.216	0.365	-113.291679	56.604373	6000	276.0
5799	117286	0.224	52.906	9.79	0.376	-113.291679	56.604373	10000	283.0
5800	117286	0.201	110.02	16.395	0.331	-113.291679	56.604373	11000	286.0
5801	117286	0.201	110.02	16.395	0.331	-113.291679	56.604373	12000	286.0
5802	117286	0.201	110.02	16.395	0.331	-113.291679	56.604373	13000	286.0
5803	117286	0.133	141.283	9.896	0.311	-113.291679	56.604373	14000	293.0
5804	154995	0.218	125.822	11.127	0.441	-112.839795	56.953583	2000	180.0
5805	154995	0.284	35.694	11.473	0.186	-112.839795	56.953583	3000	204.0
5806	154995	0.357	15.078	36.654	0.073	-112.839795	56.953583	6000	205.0
5807	154995	0.324	62.69	31.812	0.266	-112.839795	56.953583	10000	230.0
5808	154995	0.187	42.211	41.077	0.343	-112.839795	56.953583	11000	243.0
5809	154995	0.207	99.262	15.242	0.393	-112.839795	56.953583	12000	250.5
5810	154995	0.207	99.262	15.242	0.393	-112.839795	56.953583	13000	250.5
5811	102610	0.348	87.554	4.271	0.585	-111.038407	54.771468	1000	322.0
5812	102610	0.291	91.474	5.159	0.584	-111.038407	54.771468	5000	439.5
5813	102610	0.268	72.803	2.721	0.485	-111.038407	54.771468	7000	456.0
5814	102610	0.269	79.145	2.572	0.5	-111.038407	54.771468	9000	458.5
5815	102610	0.269	79.145	2.572	0.5	-111.038407	54.771468	9500	458.5
5816	102610	0.294	84.211	3.462	0.546	-111.038407	54.771468	10000	461.0
5817	102610	0.236	92.122	5.373	0.511	-111.038407	54.771468	11000	473.0
5818	102610	0.236	92.122	5.373	0.511	-111.038407	54.771468	12000	473.0
5819	102610	0.236	92.122	5.373	0.511	-111.038407	54.771468	13000	473.0
5820	102610	0.001	56.48	5.203	0.253	-111.038407	54.771468	14000	537.0
5821	105674	0.176	90.087	2.906	0.517	-111.343543	55.033282	1000	331.5
5822	105674	0.209	94.593	2.504	0.563	-111.343543	55.033282	5000	459.5
5823	105674	0.22	79.396	2.408	0.536	-111.343543	55.033282	7000	474.5
5824	105674	0.14	94.198	2.627	0.503	-111.343543	55.033282	9000	481.0
5825	105674	0.14	94.198	2.627	0.503	-111.343543	55.033282	9500	481.0
5826	105674	0.178	101.486	2.374	0.511	-111.343543	55.033282	10000	485.0
5827	105674	0.258	78.55	8.912	0.421	-111.343543	55.033282	11000	492.5
5828	105674	0.258	78.55	8.912	0.421	-111.343543	55.033282	12000	492.5
5829	105674	0.258	78.55	8.912	0.421	-111.343543	55.033282	13000	492.5
5830	105674	0.007	18.71	18.335	0.168	-111.343543	55.033282	14000	540.5
5831	106494	0.225	86.943	4.765	0.32	-111.509712	55.121044	1000	310.0
5832	106494	0.226	104.198	4.029	0.403	-111.509712	55.121044	5000	446.0
5833	106494	0.228	102.199	2.378	0.463	-111.509712	55.121044	7000	460.5
5834	106494	0.174	86.954	4.137	0.352	-111.509712	55.121044	9000	462.5
5835	106494	0.214	103.225	3.633	0.311	-111.509712	55.121044	9500	466.0
5836	106494	0.227	120.096	2.671	0.369	-111.509712	55.121044	10000	471.0
5837	106494	0.22	77.362	5.422	0.334	-111.509712	55.121044	11000	475.0
5838	106494	0.22	77.362	5.422	0.334	-111.509712	55.121044	12000	475.0
5839	106494	0.22	77.362	5.422	0.334	-111.509712	55.121044	13000	475.0
5840	106494	0.316	31.645	2.722	0.332	-111.509712	55.121044	14000	523.0
5841	107931	0.239	95.885	13.462	0.502	-110.74043	55.295543	1000	328.0
5842	107931	0.283	81.229	3.575	0.492	-110.74043	55.295543	5000	444.0
5843	107931	0.267	79.46	3.926	0.414	-110.74043	55.295543	7000	458.0
5844	107931	0.278	65.243	22.262	0.458	-110.74043	55.295543	9000	459.0
5845	107931	0.29	80.9	9.38	0.421	-110.74043	55.295543	9500	487.0
5846	107931	0.29	80.9	9.38	0.421	-110.74043	55.295543	13000	487.0
5847	107931	0.014	53.01	3.977	0.353	-110.74043	55.295543	14000	544.0
5848	108620	0.333	83.476	3.099	0.453	-110.586281	55.382811	1000	237.0
5849	108620	0.283	84.443	1.853	0.517	-110.586281	55.382811	5000	348.5
5850	108620	0.285	84.014	1.793	0.51	-110.586281	55.382811	7000	365.0
5851	108620	0.255	74.81	2.654	0.447	-110.586281	55.382811	9000	366.0
5852	108620	0.268	65.105	5.479	0.466	-110.586281	55.382811	9500	390.0
5853	108620	0.268	65.105	5.479	0.466	-110.586281	55.382811	13000	390.0
5854	108620	0.052	37.391	1.547	0.356	-110.586281	55.382811	14000	435.0
5855	105739	0.376	51.783	4.608	0.286	-112.284215	55.033105	1000	283.0
5856	105739	0.228	113.818	3.423	0.481	-112.284215	55.033105	5000	413.0
5857	105739	0.195	104.794	3.218	0.464	-112.284215	55.033105	7000	429.5
5858	105739	0.14	108.456	4.693	0.414	-112.284215	55.033105	9000	438.5
5859	105739	0.14	108.456	4.693	0.414	-112.284215	55.033105	9500	438.5
5860	105739	0.189	126.817	4.202	0.45	-112.284215	55.033105	10000	445.0
5861	105739	0.126	94.128	7.004	0.309	-112.284215	55.033105	11000	455.0
5862	105739	0.126	94.128	7.004	0.309	-112.284215	55.033105	12000	455.0
5863	105739	0.126	94.128	7.004	0.309	-112.284215	55.033105	13000	455.0
5864	105739	0.148	22.201	13.89	0.313	-112.284215	55.033105	14000	491.0
5865	107178	0.226	90.887	3.976	0.488	-110.766117	55.208263	1000	308.0
5866	107178	0.264	90.8	3.029	0.52	-110.766117	55.208263	5000	425.5
5867	107178	0.265	80.474	3.025	0.481	-110.766117	55.208263	7000	440.0
5868	107178	0.285	64.186	4.734	0.441	-110.766117	55.208263	9000	444.0
5869	107178	0.316	67.139	16.216	0.467	-110.766117	55.208263	9500	454.0
5870	107178	0.176	68.917	14.223	0.329	-110.766117	55.208263	11000	459.0
5871	107178	0.176	68.917	14.223	0.329	-110.766117	55.208263	12000	459.0
5872	107178	0.176	68.917	14.223	0.329	-110.766117	55.208263	13000	459.0
5873	107178	0.007	50.92	13.374	0.275	-110.766117	55.208263	14000	532.0
5874	107279	0.22	86.73	3.902	0.442	-111.843041	55.208298	1000	300.0
5875	107279	0.26	105.26	3.21	0.474	-111.843041	55.208298	5000	430.0
5876	107279	0.229	99.41	3.131	0.522	-111.843041	55.208298	7000	447.0
5877	107279	0.215	98.293	4.851	0.463	-111.843041	55.208298	9000	449.0
5878	107279	0.186	92.902	5.999	0.379	-111.843041	55.208298	9500	450.5
5879	107279	0.233	111.415	3.304	0.536	-111.843041	55.208298	10000	456.5
5880	107279	0.223	105.883	7.945	0.41	-111.843041	55.208298	11000	467.5
5881	107279	0.223	105.883	7.945	0.41	-111.843041	55.208298	12000	467.5
5882	107279	0.223	105.883	7.945	0.41	-111.843041	55.208298	13000	467.5
5883	107279	0.064	77.788	6.937	0.371	-111.843041	55.208298	14000	522.0
5884	108718	0.342	62.593	4.951	0.316	-111.996873	55.382829	1000	349.0
5885	108718	0.26	96.641	4.872	0.48	-111.996873	55.382829	5000	486.0
5886	108718	0.253	107.503	2.239	0.515	-111.996873	55.382829	7000	504.0
5887	108718	0.224	105.245	4.709	0.45	-111.996873	55.382829	9000	509.0
5888	108718	0.224	105.245	4.709	0.45	-111.996873	55.382829	9500	509.0
5889	108718	0.2	109.018	3.483	0.49	-111.996873	55.382829	10000	513.5
5890	108718	0.241	92.93	15.146	0.373	-111.996873	55.382829	11000	521.0
5891	108718	0.241	92.93	15.146	0.373	-111.996873	55.382829	12000	521.0
5892	108718	0.241	92.93	15.146	0.373	-111.996873	55.382829	13000	521.0
5893	178313	0.328	73.259	4.621	0.459	-112.945921	55.557291	1000	264.0
5894	178313	0.185	104.755	7.837	0.363	-112.945921	55.557291	5000	416.0
5895	178313	0.196	100.936	3.008	0.45	-112.945921	55.557291	7000	428.5
5896	178313	0.164	96.699	6.197	0.365	-112.945921	55.557291	9000	434.0
5897	178313	0.164	96.699	6.197	0.365	-112.945921	55.557291	9500	434.0
5898	178313	0.126	106.615	5.349	0.343	-112.945921	55.557291	10000	436.0
5899	178313	0.115	112.404	6.935	0.391	-112.945921	55.557291	11000	439.0
5900	178313	0.115	112.404	6.935	0.391	-112.945921	55.557291	12000	439.0
5901	178313	0.115	112.404	6.935	0.391	-112.945921	55.557291	13000	439.0
5902	178313	0.228	96.225	9.365	0.388	-112.945921	55.557291	14000	453.5
5903	110343	0.198	86.886	5.503	0.586	-111.082807	55.644536	1000	155.0
5904	110343	0.275	74.829	5.871	0.441	-111.082807	55.644536	5000	300.0
5905	110343	0.289	96.344	2.435	0.654	-111.082807	55.644536	7000	312.5
5906	110343	0.229	103.489	3.361	0.523	-111.082807	55.644536	9000	318.0
5907	110343	0.229	103.489	3.361	0.523	-111.082807	55.644536	9500	318.0
5908	110343	0.256	102.811	4.806	0.54	-111.082807	55.644536	10000	321.5
5909	110343	0.24	78.568	13.173	0.339	-111.082807	55.644536	11000	324.0
5910	110343	0.24	78.568	13.173	0.339	-111.082807	55.644536	12000	324.0
5911	110343	0.24	78.568	13.173	0.339	-111.082807	55.644536	13000	324.0
5912	110343	0.237	55.499	9.754	0.357	-111.082807	55.644536	14000	374.5
5913	110379	0.414	70.632	6.181	0.579	-111.393391	55.644522	1000	221.0
5914	110379	0.274	83.326	5.822	0.463	-111.393391	55.644522	5000	361.0
5915	110379	0.24	105.442	3.382	0.498	-111.393391	55.644522	7000	376.0
5916	110379	0.209	117.655	4.002	0.465	-111.393391	55.644522	9000	380.0
5917	110379	0.209	117.655	4.002	0.465	-111.393391	55.644522	9500	380.0
5918	110379	0.228	112.258	4.62	0.507	-111.393391	55.644522	10000	384.0
5919	110379	0.209	91.66	11.571	0.379	-111.393391	55.644522	11000	387.0
5920	110379	0.209	91.66	11.571	0.379	-111.393391	55.644522	12000	387.0
5921	110379	0.209	91.66	11.571	0.379	-111.393391	55.644522	13000	387.0
5922	110379	0.104	41.129	15.659	0.378	-111.393391	55.644522	14000	415.0
5923	105911	0.234	78.0	2.229	0.475	-114.145092	55.04867	1000	430.0
5924	105911	0.15	107.523	3.965	0.367	-114.145092	55.04867	4000	557.5
5925	105911	0.061	94.757	3.336	0.356	-114.145092	55.04867	7000	596.0
5926	105911	0.122	112.157	5.097	0.399	-114.145092	55.04867	9000	605.0
5927	105911	0.122	112.157	5.097	0.399	-114.145092	55.04867	9500	605.0
5928	105911	0.083	120.108	4.687	0.33	-114.145092	55.04867	10000	612.0
5929	105911	0.083	120.108	4.687	0.33	-114.145092	55.04867	11000	612.0
5930	105911	0.083	120.108	4.687	0.33	-114.145092	55.04867	12000	612.0
5931	105911	0.083	120.108	4.687	0.33	-114.145092	55.04867	13000	612.0
5932	105911	0.057	91.546	8.571	0.313	-114.145092	55.04867	14000	628.0
5933	109846	0.228	65.336	5.264	0.467	-110.461659	55.571688	1000	245.5
5934	109846	0.264	83.404	4.143	0.497	-110.461659	55.571688	5000	377.0
5935	109846	0.245	81.251	3.235	0.498	-110.461659	55.571688	7000	393.0
5936	109846	0.224	82.517	5.347	0.421	-110.461659	55.571688	9000	396.0
5937	109846	0.224	82.517	5.347	0.421	-110.461659	55.571688	9500	396.0
5938	109846	0.247	84.528	5.516	0.406	-110.461659	55.571688	10000	400.5
5939	109846	0.298	43.248	18.948	0.345	-110.461659	55.571688	11000	406.0
5940	109846	0.298	43.248	18.948	0.345	-110.461659	55.571688	12000	406.0
5941	109846	0.298	43.248	18.948	0.345	-110.461659	55.571688	13000	406.0
5942	109846	0.0	105.229	62.224	0.196	-110.461659	55.571688	14000	484.0
5943	118199	0.223	107.356	4.201	0.526	-113.025834	56.793301	2000	194.0
5944	118199	0.107	99.704	8.663	0.415	-113.025834	56.793301	3000	223.0
5945	118199	0.178	117.22	7.002	0.4	-113.025834	56.793301	4000	226.5
5946	118199	0.081	107.288	12.664	0.387	-113.025834	56.793301	6000	231.5
5947	118199	0.204	109.017	4.569	0.458	-113.025834	56.793301	10000	238.0
5948	118199	0.217	108.227	4.39	0.417	-113.025834	56.793301	11000	245.0
5949	118199	0.217	108.227	4.39	0.417	-113.025834	56.793301	12000	245.0
5950	118199	0.217	108.227	4.39	0.417	-113.025834	56.793301	13000	245.0
5951	118199	0.09	93.205	16.393	0.357	-113.025834	56.793301	14000	253.5
5952	144750	0.236	69.642	4.645	0.506	-112.893473	57.055255	1000	78.0
5953	144750	0.137	72.17	10.5785	0.481	-112.893473	57.055255	2000	183.0
5954	144750	0.123	108.144	7.0622	0.415	-112.893473	57.055255	3000	206.5
5955	144750	0.145	95.381	9.2044	0.427	-112.893473	57.055255	6000	207.0
5956	144750	0.195	74.371	8.8992	0.431	-112.893473	57.055255	9000	222.5
5957	144750	0.195	74.371	8.8992	0.431	-112.893473	57.055255	9500	222.5
5958	144750	0.247	68.47	17.6035	0.395	-112.893473	57.055255	10000	225.0
5959	144750	0.265	42.432	28.1987	0.392	-112.893473	57.055255	11000	232.0
5960	144750	0.222	36.041	38.222	0.328	-112.893473	57.055255	12000	243.5
5961	144750	0.222	36.041	38.222	0.328	-112.893473	57.055255	13000	243.5
5962	103698	0.259	116.115	4.663	0.505	-110.123115	54.873181	1000	393.5
5963	103698	0.236	126.209	3.372	0.499	-110.123115	54.873181	5000	516.0
5964	103698	0.295	101.56	2.092	0.504	-110.123115	54.873181	7000	537.0
5965	103698	0.299	86.064	5.594	0.441	-110.123115	54.873181	10000	542.0
5966	103698	0.259	81.352	8.278	0.437	-110.123115	54.873181	11000	544.0
5967	103698	0.259	81.352	8.278	0.437	-110.123115	54.873181	12000	544.0
5968	103698	0.259	81.352	8.278	0.437	-110.123115	54.873181	13000	544.0
5969	103698	0.208	77.54	9.062	0.334	-110.123115	54.873181	14000	630.0
5970	106552	0.571	84.649	5.233	0.467	-112.432793	55.135485	1000	293.0
5971	106552	0.275	93.377	3.736	0.4	-112.432793	55.135485	5000	423.0
5972	106552	0.152	88.273	2.659	0.289	-112.432793	55.135485	7000	437.5
5973	106552	0.141	96.17	4.779	0.392	-112.432793	55.135485	9000	444.5
5974	106552	0.141	96.17	4.779	0.392	-112.432793	55.135485	9500	444.5
5975	106552	0.194	106.907	4.023	0.405	-112.432793	55.135485	10000	452.0
5976	106552	0.212	98.948	8.092	0.363	-112.432793	55.135485	11000	458.0
5977	106552	0.212	98.948	8.092	0.363	-112.432793	55.135485	12000	458.0
5978	106552	0.212	98.948	8.092	0.363	-112.432793	55.135485	13000	458.0
5979	107430	0.344	78.67	2.102	0.383	-114.120617	55.223151	1000	426.0
5980	107430	0.171	94.99	2.893	0.343	-114.120617	55.223151	4000	559.0
5981	107430	0.13	97.772	4.222	0.302	-114.120617	55.223151	5000	590.0
5982	107430	0.131	102.283	3.318	0.383	-114.120617	55.223151	7000	605.0
5983	107430	0.142	56.53	3.286	0.296	-114.120617	55.223151	9000	612.0
5984	107430	0.142	56.53	3.286	0.296	-114.120617	55.223151	9500	612.0
5985	107430	0.199	63.581	2.851	0.312	-114.120617	55.223151	10000	621.0
5986	107430	0.154	71.046	5.388	0.3	-114.120617	55.223151	11000	632.0
5987	107430	0.154	71.046	5.388	0.3	-114.120617	55.223151	12000	632.0
5988	107430	0.154	71.046	5.388	0.3	-114.120617	55.223151	13000	632.0
5989	107430	0.353	90.282	4.16	0.346	-114.120617	55.223151	14000	670.0
5990	108157	0.197	103.656	6.087	0.484	-113.048065	55.310005	1000	396.24
5991	108798	0.181	68.489	7.171	0.387	-113.201939	55.397266	1000	382.0
5992	108798	0.186	89.023	5.806	0.446	-113.201939	55.397266	4000	508.5
5993	108798	0.204	83.756	7.96	0.402	-113.201939	55.397266	5000	533.5
5994	108798	0.184	93.489	2.246	0.529	-113.201939	55.397266	7000	547.0
5995	108798	0.159	84.859	8.994	0.397	-113.201939	55.397266	9000	551.0
5996	108798	0.159	84.859	8.994	0.397	-113.201939	55.397266	9500	551.0
5997	108798	0.133	96.388	5.227	0.425	-113.201939	55.397266	10000	557.0
5998	108798	0.09	110.673	28.67	0.432	-113.201939	55.397266	11000	564.0
5999	108798	0.09	110.673	28.67	0.432	-113.201939	55.397266	12000	564.0
6000	108798	0.09	110.673	28.67	0.432	-113.201939	55.397266	13000	564.0
6001	108798	0.233	89.775	4.883	0.391	-113.201939	55.397266	14000	579.0
6002	109201	0.166	62.463	5.414	0.355	-110.746351	55.484449	1000	247.0
6003	109201	0.251	93.19	1.81	0.421	-110.746351	55.484449	5000	365.5
6004	109201	0.241	90.464	3.025	0.444	-110.746351	55.484449	7000	390.0
6005	109201	0.226	96.104	3.667	0.441	-110.746351	55.484449	9000	394.0
6006	109201	0.226	96.104	3.667	0.441	-110.746351	55.484449	9500	394.0
6007	109201	0.251	87.681	5.674	0.422	-110.746351	55.484449	10000	397.0
6008	109201	0.274	60.845	22.29	0.368	-110.746351	55.484449	11000	402.0
6009	109201	0.237	76.183	8.475	0.365	-110.746351	55.484449	12000	406.0
6010	109201	0.237	76.183	8.475	0.365	-110.746351	55.484449	13000	406.0
6011	109201	0.263	40.021	2.858	0.289	-110.746351	55.484449	14000	472.0
6012	109235	0.302	86.799	4.77	0.434	-111.212265	55.484456	1000	283.0
6013	109235	0.242	77.422	4.626	0.442	-111.212265	55.484456	5000	413.0
6014	109235	0.263	83.472	2.744	0.568	-111.212265	55.484456	7000	426.5
6015	109235	0.25	84.446	5.058	0.472	-111.212265	55.484456	9000	431.5
6016	109235	0.248	67.619	9.648	0.431	-111.212265	55.484456	9500	439.0
6017	109235	0.276	76.666	5.592	0.509	-111.212265	55.484456	11000	441.0
6018	109235	0.276	76.666	5.592	0.509	-111.212265	55.484456	12000	441.0
6019	109235	0.276	76.666	5.592	0.509	-111.212265	55.484456	13000	441.0
6020	109235	0.185	92.501	5.251	0.354	-111.212265	55.484456	14000	491.5
6021	106512	0.261	54.306	7.675	0.127	-111.637923	55.135496	1000	277.0
6022	106512	0.268	90.63	2.624	0.39	-111.637923	55.135496	5000	404.5
6023	106512	0.255	86.029	2.63	0.369	-111.637923	55.135496	7000	421.5
6024	106512	0.26	86.396	3.218	0.365	-111.637923	55.135496	9000	423.0
6025	106512	0.184	87.987	3.74	0.334	-111.637923	55.135496	9500	426.0
6026	106512	0.229	96.893	2.37	0.367	-111.637923	55.135496	10000	430.0
6027	106512	0.214	67.166	5.871	0.3	-111.637923	55.135496	11000	438.0
6028	106512	0.214	67.166	5.871	0.3	-111.637923	55.135496	12000	438.0
6029	106512	0.214	67.166	5.871	0.3	-111.637923	55.135496	13000	438.0
6030	106512	0.109	67.031	8.344	0.224	-111.637923	55.135496	14000	461.0
6031	111769	0.286	74.079	13.315	0.431	-112.292651	55.833442	1000	229.5
6032	111769	0.255	95.86	5.685	0.442	-112.292651	55.833442	5000	381.0
6033	111769	0.263	82.175	2.136	0.507	-112.292651	55.833442	7000	392.5
6034	111769	0.186	92.468	4.197	0.47	-112.292651	55.833442	9000	399.0
6035	111769	0.186	92.468	4.197	0.47	-112.292651	55.833442	9500	399.0
6036	111769	0.202	98.119	5.738	0.461	-112.292651	55.833442	10000	401.0
6037	111769	0.144	53.814	7.138	0.291	-112.292651	55.833442	11000	403.5
6038	111769	0.279	39.563	90.153	0.381	-112.292651	55.833442	14000	445.0
6039	124895	0.245	123.941	6.264	0.519	-112.704616	57.317126	1000	305.5
6040	124895	0.192	115.336	4.63	0.403	-112.704616	57.317126	2000	421.5
6041	124895	0.141	120.886	6.541	0.444	-112.704616	57.317126	5000	450.5
6042	124895	0.163	89.241	9.857	0.392	-112.704616	57.317126	6000	452.0
6043	124895	0.31	28.481	31.623	0.393	-112.704616	57.317126	10000	457.0
6044	124895	0.297	38.608	163.117	0.389	-112.704616	57.317126	11000	462.0
6045	124895	-0.003	63.559	30.287	0.253	-112.704616	57.317126	14000	475.0
6046	102681	0.3	93.447	2.305	0.409	-112.055334	54.785555	1000	317.5
6047	102681	0.253	124.95	2.742	0.494	-112.055334	54.785555	5000	438.0
6048	102681	0.219	131.448	2.462	0.483	-112.055334	54.785555	7000	464.0
6049	102681	0.187	115.683	2.737	0.406	-112.055334	54.785555	9000	466.5
6050	102681	0.187	115.683	2.737	0.406	-112.055334	54.785555	9500	466.5
6051	102681	0.19	122.222	2.922	0.468	-112.055334	54.785555	10000	470.5
6052	102681	0.118	92.808	5.443	0.325	-112.055334	54.785555	11000	476.0
6053	102681	0.118	92.808	5.443	0.325	-112.055334	54.785555	12000	476.0
6054	102681	0.118	92.808	5.443	0.325	-112.055334	54.785555	13000	476.0
6055	102681	0.167	101.18	4.444	0.316	-112.055334	54.785555	14000	497.5
6056	102785	0.297	101.51	1.992	0.348	-112.66546	54.785734	1000	382.5
6057	102785	0.201	108.326	2.594	0.36	-112.66546	54.785734	5000	499.5
6058	102785	0.225	111.23	2.431	0.385	-112.66546	54.785734	7000	518.0
6059	102785	0.137	107.954	3.599	0.33	-112.66546	54.785734	9000	525.0
6060	102785	0.137	107.954	3.599	0.33	-112.66546	54.785734	9500	525.0
6061	102785	0.17	131.235	3.598	0.343	-112.66546	54.785734	10000	528.5
6062	102785	0.16	72.146	8.234	0.253	-112.66546	54.785734	11000	535.0
6063	102785	0.16	72.146	8.234	0.253	-112.66546	54.785734	12000	535.0
6064	102785	0.16	72.146	8.234	0.253	-112.66546	54.785734	13000	535.0
6065	102785	0.141	98.346	3.616	0.325	-112.66546	54.785734	14000	549.0
6066	103912	0.192	105.477	2.931	0.496	-112.665485	54.872978	1000	328.5
6067	103912	0.2	98.434	3.233	0.472	-112.665485	54.872978	5000	447.0
6068	103912	0.122	93.338	4.687	0.425	-112.665485	54.872978	7000	465.0
6069	103912	0.152	107.201	3.596	0.427	-112.665485	54.872978	9000	471.0
6070	103912	0.152	107.201	3.596	0.427	-112.665485	54.872978	9500	471.0
6071	103912	0.137	107.123	4.046	0.425	-112.665485	54.872978	10000	476.0
6072	103912	0.152	85.817	16.202	0.356	-112.665485	54.872978	11000	485.0
6073	103912	0.152	85.817	16.202	0.356	-112.665485	54.872978	12000	485.0
6074	103912	0.152	85.817	16.202	0.356	-112.665485	54.872978	13000	485.0
6075	103912	0.317	43.859	8.507	0.426	-112.665485	54.872978	14000	494.0
6076	105984	0.207	91.53	2.33	0.465	-114.678677	55.048673	1000	687.0
6077	105984	0.23	81.575	2.337	0.393	-114.678677	55.048673	4000	813.5
6078	105984	0.204	96.42	1.143	0.501	-114.678677	55.048673	7000	864.0
6079	105984	0.138	102.808	2.892	0.424	-114.678677	55.048673	9000	883.0
6080	105984	0.138	102.808	2.892	0.424	-114.678677	55.048673	9500	883.0
6081	105984	0.141	85.083	6.852	0.279	-114.678677	55.048673	10000	890.5
6082	105984	0.13	80.019	8.298	0.273	-114.678677	55.048673	11000	893.0
6083	105984	0.13	80.019	8.298	0.273	-114.678677	55.048673	12000	893.0
6084	105984	0.13	80.019	8.298	0.273	-114.678677	55.048673	13000	893.0
6085	105984	0.165	37.743	9.055	0.195	-114.678677	55.048673	14000	902.0
6086	107363	0.386	69.98	4.713	0.597	-112.689085	55.222758	1000	295.5
6087	107363	0.178	76.059	5.689	0.44	-112.689085	55.222758	5000	433.0
6088	107363	0.182	97.732	2.996	0.497	-112.689085	55.222758	7000	447.5
6089	107363	0.12	98.873	4.152	0.431	-112.689085	55.222758	9000	455.0
6090	107363	0.12	98.873	4.152	0.431	-112.689085	55.222758	9500	455.0
6091	107363	0.194	78.361	6.49	0.408	-112.689085	55.222758	10000	457.0
6092	107363	0.085	86.749	9.855	0.385	-112.689085	55.222758	14000	464.0
6093	153563	0.154	64.808	4.832	0.423	-113.304522	55.397258	1000	354.0
6094	153563	0.27	77.07	5.622	0.48	-113.304522	55.397258	4000	488.0
6095	153563	0.193	90.768	6.275	0.408	-113.304522	55.397258	5000	518.0
6096	153563	0.233	102.922	2.512	0.542	-113.304522	55.397258	7000	527.5
6097	153563	0.164	103.699	4.626	0.41	-113.304522	55.397258	9000	531.0
6098	153563	0.164	103.699	4.626	0.41	-113.304522	55.397258	9500	531.0
6099	153563	0.181	104.159	4.575	0.398	-113.304522	55.397258	10000	536.5
6100	153563	0.151	165.267	6.473	0.359	-113.304522	55.397258	11000	542.5
6101	153563	0.151	165.267	6.473	0.359	-113.304522	55.397258	12000	542.5
6102	153563	0.151	165.267	6.473	0.359	-113.304522	55.397258	13000	542.5
6103	153563	0.285	102.438	7.856	0.41	-113.304522	55.397258	14000	552.0
6104	109941	0.171	81.527	6.27	0.55	-112.091967	55.571731	1000	322.0
6105	109941	0.206	88.646	6.855	0.482	-112.091967	55.571731	5000	477.0
6106	109941	0.249	93.275	2.393	0.573	-112.091967	55.571731	7000	487.0
