id,DEPT,HorID,lng,lat,DPHI_ner1,GR_ner1,ILD_ner1,NPHI_ner1,DPHI_ner2,GR_ner2,ILD_ner2,NPHI_ner2,DPHI_ner3,GR_ner3,ILD_ner3,NPHI_ner3
5569,456.5,13,-0.14515240467360468,-1.016565219224541,-0.029733331539079408,0.4053782454126514,-0.12679195614985303,1.230900377291712,-1.334744074074695,-1.1117824978044706,-0.13592201218712396,-1.1351028495196414,-0.46249180517688115,1.0170375103636993,-0.07804732877591264,-0.7346594909650804
5570,424.5,0,-2.0554033440400064,-0.7906951414570751,-0.24495340130259824,0.14089434312303106,-0.11611655321505644,0.215140375359202,0.27471650734540154,-0.5678431410693774,-0.1465996914900345,0.13177472032457332,-1.799638066200453,0.6888436980017232,-0.013739264218617464,-0.6087144012679495
5571,574.0,3,-2.0554033440400064,-0.7906951414570751,-0.24495340130259824,0.14089434312303106,-0.11611655321505644,0.215140375359202,0.17490499842012414,-0.015722342621878344,-0.13569169123581007,-0.36021656893531573,-0.9701121450099038,1.295122905271925,0.009632198061455243,-1.3643849394507344
5572,596.5,4,-2.0554033440400064,-0.7906951414570751,-0.7133735531408452,1.639152053346101,-0.0790342977182533,0.06508492052826219,0.17490499842012414,-0.015722342621878344,-0.13569169123581007,-0.36021656893531573,-1.2053508390788656,1.414762872677782,-0.047870694365645054,-0.40720225775254004
5573,610.0,6,-2.0554033440400064,-0.7906951414570751,-0.23229339719886147,0.9650248909168176,-0.05730566227246073,-0.6390214444476825,-1.072738863145842,0.4112308321018062,-0.11924677531200047,-0.22491896438884604,0.47846297109896496,-0.388364862553266,0.013034784126552667,-0.7220649819953674
5574,618.5,7,-2.0554033440400064,-0.7906951414570751,-0.46017347106611706,1.2530830604434866,-0.09046535980544863,-0.3850814439645547,0.025187735032208405,-0.9146687938674399,-0.14719852596345054,-0.7907089470377192,0.47846297109896496,-0.388364862553266,0.013034784126552667,-0.7220649819953674
5575,618.5,8,-2.0554033440400064,-0.7906951414570751,-0.46017347106611706,1.2530830604434866,-0.09046535980544863,-0.3850814439645547,0.025187735032208405,-0.9146687938674399,-0.14719852596345054,-0.7907089470377192,-0.6110636119572785,0.781552431271201,-0.06711682556917954,-0.5457418564193841
5576,622.5,13,-2.0554033440400064,-0.7906951414570751,-3.093454324643291,0.3296499486032299,-0.07337372370392099,-0.7082778082158077,0.025187735032208405,-0.9146687938674399,-0.14719852596345054,-0.7907089470377192,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5577,325.0,0,-0.9753863870621964,-0.7912008409014143,-3.093454324643291,0.3296499486032299,-0.07337372370392099,-0.7082778082158077,2.1461822996943503,-1.9185401264556057,0.23917868912262857,-3.6196588602820827,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
5578,445.0,3,-0.9753863870621964,-0.7912008409014143,-3.093454324643291,0.3296499486032299,-0.07337372370392099,-0.7082778082158077,-0.7483514591386906,0.7877036680123491,-0.12342019094980763,-0.13882048876836534,0.05750951855450754,-0.7445916413572005,-0.09748835751062215,-1.5910861009055695
