"SitID","DEPT","DPHI","GR","ILD","NPHI","HorID"
105926,585.5,0.018,85.055,3.459,0.353,7000
105926,597,0.196,62.365,2.806,0.346,9000
105926,597,0.196,62.365,2.806,0.346,9500
105926,611,0.159,69.25,5.536,0.295,10000
105926,614,0.142,68.508,6.494,0.293,11000
105926,614,0.142,68.508,6.494,0.293,12000
105926,614,0.142,68.508,6.494,0.293,13000
105926,627,0.25,42.908,8.178,0.171,14000
112382,349.91,0.181,65.392,10.645,0.503,7000
105796,328,0.227,85.513,3.296,0.423,1000
105796,431,0.232,101.806,2.743,0.433,4000
105796,461,0.168,69.174,7.776,0.378,5000
105796,473,0.193,87.444,5.12,0.396,7000
105796,480,0.148,92.352,3.692,0.442,9000
105796,480,0.148,92.352,3.692,0.442,9500
105796,483.5,0.034,85.594,4.461,0.379,10000
105796,487.5,0.128,105.56,5.792,0.379,14000
105792,306,0.22,88.59,3.2,0.47,1000
105792,407,0.284,94.743,2.511,0.483,4000
105792,434,0.161,89.916,4.998,0.419,5000
105792,448,0.168,74.846,3.167,0.419,7000
105792,456,0.175,95.108,4.222,0.411,9000
105792,456,0.175,95.108,4.222,0.411,9500
105792,460.5,0.197,102.842,4.007,0.449,10000
105792,468,0.245,92.313,8.204,0.307,11000
105792,468,0.245,92.313,8.204,0.307,12000
105792,468,0.245,92.313,8.204,0.307,13000
107456,505,0.142,82.76,4.678,0.298,1000
107456,646,0.198,92.701,5.431,0.35,4000
107456,676,0.146,100.823,6.776,0.295,5000
107456,690,0.201,112.867,2.157,0.427,7000
107456,698.5,0.108,117.623,8.39,0.323,9000
107456,698.5,0.108,117.623,8.39,0.323,9500
107456,706,0.057,82.561,6.959,0.223,14000
154224,163.5,0.281,114.183,3.857,0.482,5000
154224,174,0.288,99.023,2.719,0.577,7000
154224,178,0.281,116.842,3.243,0.523,9000
154224,178,0.281,116.842,3.243,0.523,9500
154224,182,0.265,108.311,3.942,0.463,10000
154224,184,0.162,103.136,5.057,0.396,11000
154224,189,0.295,96.816,2.505,0.437,12000
154224,189,0.295,96.816,2.505,0.437,13000
154224,243,0.21,68.105,1.892,0.327,14000
111657,129,0.21,114.392,3.825,0.405,1000
111657,255,0.365,98.76,3.206,0.417,5000
111657,267,0.274,87.864,2.442,0.418,7000
111657,274,0.23,102.649,3.553,0.378,9000
111657,274,0.23,102.649,3.553,0.378,9500
111657,276,0.232,81.521,4.968,0.349,10000
111657,280.5,0.249,98.476,3.016,0.367,11000
111657,280.5,0.249,98.476,3.016,0.367,12000
111657,280.5,0.249,98.476,3.016,0.367,13000
111657,350.5,0.315,49.789,1.383,0.309,14000
108187,387,0.369,105.846,3.377,0.57,1000
108187,510,0.28,74.888,13.645,0.378,4000
108187,543.5,0.103,83.68,19,0.369,5000
108187,556,0.117,124.331,5.385,0.461,7000
108187,559.5,0.135,103.761,6.662,0.367,9000
108187,559.5,0.135,103.761,6.662,0.367,9500
108187,570,0.255,64.82,5.167,0.373,10000
108187,578,0.182,150.235,7.045,0.363,11000
108187,578,0.182,150.235,7.045,0.363,12000
108187,578,0.182,150.235,7.045,0.363,13000
108187,600,0.216,35.679,2.84,0.469,14000
110055,554,0.252,80.529,3.056,0.511,1000
110055,701,0.173,99.204,5.719,0.432,4000
110055,733.5,0.11,105.767,6.183,0.439,5000
110055,740,0.172,84.886,5.71,0.434,6000
110055,746.5,0.209,62.938,9.69,0.377,9000
110055,746.5,0.209,62.938,9.69,0.377,9500
110055,752,0.209,107.359,4.175,0.47,11000
110055,752,0.209,107.359,4.175,0.47,12000
110055,752,0.209,107.359,4.175,0.47,13000
110055,755,0.133,90.558,5.12,0.448,14000
106445,376,0.265,82.37,3.902,0.524,1000
106445,491,0.3,85.023,3.94,0.508,5000
106445,514,0.374,72.575,2.637,0.559,7000
106445,518,0.308,65.793,4.691,0.553,9000
106445,518,0.308,65.793,4.691,0.553,9500
106445,523,0.262,64.721,5.033,0.505,10000
106445,529,0.292,75.333,4.183,0.429,11000
106445,529,0.292,75.333,4.183,0.429,12000
106445,529,0.292,75.333,4.183,0.429,13000
106445,617,0.135,20.457,10.803,0.313,14000
116468,209.5,0.175,109.922,4.631,0.388,10000
111757,274,0.171,91.389,4.936,0.563,1000
111757,423,0.274,81.772,5.691,0.444,5000
111757,434,0.22,97.209,2.686,0.496,7000
111757,440.5,0.178,107.581,3.857,0.454,9000
111757,440.5,0.178,107.581,3.857,0.454,9500
111757,443.5,0.182,79.607,5.076,0.343,10000
111757,445,0.227,91.126,14.098,0.369,11000
111757,445,0.227,91.126,14.098,0.369,12000
111757,445,0.227,91.126,14.098,0.369,13000
111757,502,0.162,80.186,11.145,0.451,14000
107399,433,0.204,78.97,4.239,0.501,1000
107399,560,0.153,102.316,6.47,0.391,4000
107399,581,0.125,96.571,6.931,0.382,5000
107399,603.5,0.143,99.905,3.807,0.393,7000
107399,608,0.134,99.694,6.376,0.382,9000
107399,608,0.134,99.694,6.376,0.382,9500
107399,616,0.11,109.011,6.609,0.34,10000
107399,624,0.104,118.616,5.835,0.298,11000
107399,624,0.104,118.616,5.835,0.298,12000
107399,624,0.104,118.616,5.835,0.298,13000
107399,635,0.094,66.571,5.733,0.426,14000
141809,327,0.343,78.847,5.828,0.29,1000
141809,450,0.302,102.636,1.783,0.457,5000
141809,468,0.322,95.814,1.341,0.433,7000
141809,472,0.257,96.512,1.915,0.449,9000
141809,472,0.257,96.512,1.915,0.449,9500
141809,477,0.251,123.154,2.167,0.441,10000
141809,481,0.269,102.631,4.909,0.362,11000
141809,481,0.269,102.631,4.909,0.362,12000
141809,481,0.269,102.631,4.909,0.362,13000
141809,540,0.157,80.159,2.732,0.352,14000
106617,318,0.351,70.88,4.711,0.566,1000
106617,433,0.249,68.306,3.839,0.501,4000
106617,458,0.169,71.088,7.042,0.346,5000
106617,470,0.131,89.89,2.707,0.495,7000
106617,476,0.149,108.616,5.552,0.395,9000
106617,476,0.149,108.616,5.552,0.395,9500
106617,479,0.086,100.081,5.018,0.444,10000
106617,486,0.139,248.445,7.171,0.367,11000
106617,486,0.139,248.445,7.171,0.367,12000
106617,486,0.139,248.445,7.171,0.367,13000
106617,497,0.185,120.9,5.962,0.32,14000
165436,210,0.283,76.815,1954.81,0.501,1000
165436,328,0.203,104.637,5.367,0.493,2000
165436,350,0.342,116.734,5.545,0.394,3000
165436,357,0.293,117.944,4.117,0.416,5000
165436,358.5,0.284,84.677,9.34,0.357,6000
165436,368,0.327,59.274,19.67,0.374,10000
165436,375.5,0.281,19.96,68.482,0.294,11000
165436,390.5,0.351,61.193,7.796,0.446,12000
165436,390.5,0.351,61.193,7.796,0.446,13000
178524,188.5,0.236,106.665,3.911,0.433,1000
178524,346,0.208,102.881,6.371,0.408,5000
178524,358,0.271,83.468,4.776,0.499,7000
178524,363.5,0.184,102.131,4.985,0.431,9000
178524,363.5,0.184,102.131,4.985,0.431,9500
178524,366,0.198,113.859,6.195,0.396,10000
178524,368,0.203,77.339,6.4,0.388,11000
178524,368,0.203,77.339,6.4,0.388,12000
178524,368,0.203,77.339,6.4,0.388,13000
142052,450,0.222,98.522,2.78,0.424,1000
142052,594,0.17,95.698,4.344,0.39,4000
142052,619.5,0.101,85.728,7.256,0.326,5000
142052,632,0.201,108.591,1.987,0.456,7000
142052,641,0.143,98.015,6.364,0.337,9000
142052,641,0.143,98.015,6.364,0.337,9500
142052,645,0.193,61.891,6.903,0.289,14000
108306,364,0.641,60.317,3.156,0.578,1000
108306,528,0.242,69.858,6.654,0.438,4000
108306,564.5,0.199,83.581,4.106,0.446,5000
108306,577,0.687,67.783,1.756,0.562,7000
108306,591.5,0.177,74.855,5.714,0.41,11000
108306,591.5,0.177,74.855,5.714,0.41,12000
108306,591.5,0.177,74.855,5.714,0.41,13000
117294,110,0.274,105.617,8.909,0.364,1000
117294,260,0.146,144.966,8.829,0.33,4000
117294,262,0.115,148.116,7.51,0.331,5000
117294,262,0.115,148.116,7.51,0.331,6000
117294,270,0.285,133.611,16.286,0.356,14000
105754,275,0.256,89.655,2.907,0.439,1000
105754,406,0.264,93.96,2.553,0.456,5000
105754,423,0.216,86.797,2.67,0.427,7000
105754,432,0.182,104.343,3.029,0.442,9000
105754,432,0.182,104.343,3.029,0.442,9500
105754,436,0.188,113.026,3.112,0.426,10000
105754,445.5,0.199,106.067,5.137,0.386,11000
105754,445.5,0.199,106.067,5.137,0.386,12000
105754,445.5,0.199,106.067,5.137,0.386,13000
144763,236,0.218,80.582,8.513,0.365,1000
144763,342,0.211,104.733,10.882,0.402,2000
144763,360,0.131,109.392,9.935,0.435,14000
106507,322,0.221,90.898,5.846,0.391,1000
106507,443,0.236,89.698,3.212,0.475,5000
106507,458.5,0.249,96.343,2.554,0.48,7000
106507,461,0.261,78.594,3.994,0.404,9000
106507,465,0.211,85.055,3.839,0.419,9500
106507,468,0.225,104.992,3.028,0.512,10000
106507,475,0.135,71.452,8.568,0.382,11000
106507,475,0.135,71.452,8.568,0.382,12000
106507,475,0.135,71.452,8.568,0.382,13000
106507,515,0.087,79.16,9.12,0.314,14000
107168,328,0.285,81.063,3.676,0.489,1000
107168,440,0.32,58.404,5.991,0.497,5000
107168,463,0.286,78.207,3.517,0.522,7000
107168,466,0.254,71.127,5.631,0.49,9000
107168,466,0.254,71.127,5.631,0.49,9500
107168,469,0.253,64.042,4.177,0.443,10000
107168,475,0.271,67.493,4.689,0.488,11000
107168,475,0.271,67.493,4.689,0.488,12000
107168,475,0.271,67.493,4.689,0.488,13000
107168,579,0.095,38.276,9.052,0.326,14000
106635,331,0.254,98.157,2.966,0.408,1000
106635,450,0.117,85.485,7.1,0.27,4000
106635,474,0.013,97.383,6.69,0.281,5000
106635,486,0.046,115.47,2.845,0.351,7000
106635,494,0.059,107.868,5.584,0.33,9000
106635,494,0.059,107.868,5.584,0.33,9500
106635,496,0.07,103.708,6.607,0.306,10000
108206,400.5,0.176,70.357,4.007,0.409,1000
108206,548,0.138,105.509,4.691,0.403,4000
108206,578,0.112,113.962,7.296,0.347,5000
108206,591,0.166,110.635,2.19,0.465,7000
108206,598,0.08,112.614,5.604,0.372,9000
108206,598,0.08,112.614,5.604,0.372,9500
108206,600,0.173,67.479,12.953,0.336,10000
108206,600,0.173,67.479,12.953,0.336,11000
108206,600,0.173,67.479,12.953,0.336,12000
108206,600,0.173,67.479,12.953,0.336,13000
107298,287,0.287,71.766,4.753,0.483,1000
107298,418,0.253,98.481,5.658,0.488,5000
107298,435,0.229,93.564,4.712,0.504,7000
107298,442,0.179,102.901,3.602,0.515,9000
107298,442,0.179,102.901,3.602,0.515,9500
107298,445,0.209,105.429,4.176,0.484,10000
107298,454,0.212,123.935,8.95,0.419,11000
107298,454,0.212,123.935,8.95,0.419,12000
107298,454,0.212,123.935,8.95,0.419,13000
107298,470,0.218,53.401,10.072,0.35,14000
118665,189,0.213,92.927,10.425,0.423,2000
118665,213,0.186,104.144,10.625,0.416,3000
118665,216,0.246,79.629,23.805,0.429,6000
118665,229,0.255,69.614,39.688,0.426,10000
118665,238,0.258,57.277,7.966,0.476,11000
118665,239.5,0.181,42.922,64.933,0.326,14000
142123,465,0.189,88.927,3.211,0.403,1000
142123,605,0.175,98.008,4.991,0.398,4000
142123,638,0.17,95.588,5.461,0.333,5000
142123,652,0.108,88.944,5.77,0.302,7000
142123,660,0.138,92.164,10.695,0.283,14000
122505,171,0.269,89.425,6.366,0.529,2000
122505,188,0.296,94.072,4.9,0.603,3000
122505,202,0.207,94.067,6.038,0.48,5000
122505,208,0.289,83.683,3.472,0.542,7000
122505,215.5,0.262,89.793,4.432,0.539,9000
122505,215.5,0.262,89.793,4.432,0.539,9500
122505,217.5,0.235,71.779,6.567,0.445,10000
122505,221,0.232,66.546,26.45,0.356,11000
122505,221,0.232,66.546,26.45,0.356,12000
122505,221,0.232,66.546,26.45,0.356,13000
122505,297,0.072,61.67,13.766,0.322,14000
123771,132.5,0.365,123.124,15.139,0.614,7000
123771,140,0.29,142.888,6.747,0.543,9000
123771,140,0.29,142.888,6.747,0.543,9500
123771,141.5,0.262,133.05,5.261,0.525,10000
123771,144,0.302,87.435,6.391,0.421,11000
123771,144,0.302,87.435,6.391,0.421,12000
123771,144,0.302,87.435,6.391,0.421,13000
123771,200,0.318,63.264,641.87,0.375,14000
118071,77,0.2706,64.29,3.0495,0.5406,2000
118071,99,0.2672,63.09,3.0216,0.506,3000
118071,114,0.2468,67.095,4.4487,0.513,5000
118071,121,0.2525,57.09,3.9832,0.5006,7000
118071,129,0.2009,63.39,4.6156,0.4562,10000
118071,132,0.2194,60.78,16.5894,0.3958,11000
118071,132,0.2194,60.78,16.5894,0.3958,12000
118071,132,0.2194,60.78,16.5894,0.3958,13000
118071,191,0.2233,36.075,16.4373,0.3196,14000
123773,85.5,0.307,83.325,3.423,0.539,7000
123773,93,0.28,90.88,3.908,0.58,9000
123773,93,0.28,90.88,3.908,0.58,9500
123773,95,0.219,86.429,7.038,0.492,10000
123773,98,0.269,71.607,22.894,0.405,11000
123773,98,0.269,71.607,22.894,0.405,12000
123773,98,0.269,71.607,22.894,0.405,13000
123773,175,0.265,44.467,1276.06,0.391,14000
120225,65,0.278,70.115,4.236,0.469,3000
120225,78.5,0.301,75.316,5.11,0.451,5000
120225,82,0.555,48.63,2.729,0.495,7000
120225,87,0.252,61.09,4.276,0.448,9000
120225,87,0.252,61.09,4.276,0.448,9500
120225,89,0.317,54.879,9.072,0.31,10000
120225,96,0.212,40.853,13.975,0.407,11000
120225,109,0.282,35.423,13.999,0.349,12000
120225,109,0.282,35.423,13.999,0.349,13000
120225,132.5,0.362,22.575,8.038,0.361,14000
126235,359,0.278,116.762,4.109,0.524,1000
126235,462.5,0.245,133.872,4.657,0.495,2000
126235,477,0.288,134.67,2.062,0.631,3000
126235,485.5,0.24,126.74,3.009,0.532,5000
126235,492,0.294,59.727,13.086,0.375,7000
126235,499,0.158,71.697,15.442,0.353,10000
126235,505,0.269,94.209,44.331,0.418,11000
126235,512,0.325,67.965,21.371,0.395,12000
126235,512,0.325,67.965,21.371,0.395,13000
126235,546.5,0.254,71.996,3.837,0.371,14000
125751,5,0.135,108.703,82.419,0.552,13000
125751,65,0.225,133.982,12.887,0.596,14000
125345,13,0.163,44.883,187.177,0.487,13000
125345,70.5,0.16,142.943,9.725,0.375,14000
144820,15,0.368,98.193,8.778,0.493,10000
144820,20,0.318,75.904,64.782,0.373,11000
144820,20,0.318,75.904,64.782,0.373,12000
144820,20,0.318,75.904,64.782,0.373,13000
144820,76.5,0.084,55.422,30.587,0.329,14000
121295,12.5,0.184,101.646,13.935,0.454,3000
121295,30.5,0.232,120.32,4.506,0.443,5000
121295,33.5,0.28,117.858,3.184,0.487,7000
121295,40,0.187,124.628,4.338,0.48,9000
121295,40,0.187,124.628,4.338,0.48,9500
121295,41,0.241,111.244,4.276,0.52,10000
121295,44.5,0.328,36.955,43.779,0.123,11000
121295,55,0.276,41.443,75.372,0.36,12000
121295,55,0.276,41.443,75.372,0.36,13000
121295,102,0.013,39.81,11.333,0.157,14000
116443,46.5,0.337,93.803,6.22,0.594,2000
116443,103.5,0.277,97.902,7.66,0.526,10000
144533,28,0.299,102.896,4.461,0.554,3000
144533,41.5,0.249,115.851,5.394,0.516,5000
144533,46,0.285,95.16,5.077,0.488,7000
144533,49,0.279,113.734,3.989,0.529,9000
144533,49,0.279,113.734,3.989,0.529,9500
144533,52,0.223,66.69,7.105,0.402,10000
144533,63.5,0.287,57.066,10.461,0.407,11000
144533,63.5,0.287,57.066,10.461,0.407,12000
144533,63.5,0.287,57.066,10.461,0.407,13000
144533,95,0.053,54.048,15.508,0.304,14000
122616,133,0.261,84.355,12.058,0.553,5000
122616,139.5,0.321,82.111,4.835,0.619,7000
122616,147,0.294,99.608,6.052,0.565,9000
122616,147,0.294,99.608,6.052,0.565,9500
122616,149,0.237,62.841,26.583,0.51,10000
122616,152,0.275,67.438,33.34,0.431,11000
122616,152,0.275,67.438,33.34,0.431,12000
122616,152,0.275,67.438,33.34,0.431,13000
122616,231,0.221,32.559,566.735,0.374,14000
120766,21,0.298,53.224,35.406,0.343,13000
120766,69,0.129,73.936,41.815,0.349,14000
124239,21.5,0.279,23.624,86.026,0.465,13000
124239,87,0.253,78.062,5.524,0.472,14000
125829,26,0.355,98.424,44.917,0.582,13000
125829,67,0.386,44.598,32.108,0.377,14000
124271,3.5,0.326,10.272,85.743,0.371,13000
124271,103,0.201,119.861,12.555,0.4,14000
126055,368,0.335,75.073,6.22,0.437,1000
126055,489,0.393,94.51,2.669,0.565,2000
126055,506,0.5,102.483,2.632,0.537,3000
126055,516,0.268,104.55,3.093,0.527,5000
126055,521.5,0.306,90.072,2.344,0.52,7000
126055,527,0.219,90.266,3.325,0.484,9000
126055,527,0.219,90.266,3.325,0.484,9500
126055,528.5,0.295,64.22,4.986,0.376,10000
126055,535,0.395,46.843,16.382,0.372,11000
126055,545,0.3,84.942,8.839,0.393,12000
126055,545,0.3,84.942,8.839,0.393,13000
126055,584.5,0.144,47.944,3.902,0.411,14000
179246,22,0.244,49.539,9.604,0.54,13000
179246,88,0.047,83.644,35.563,0.286,14000
125449,6,0.275,84.521,9.498,0.478,13000
125449,48,0.152,71.995,12.856,0.338,14000
118065,90,0.335,95.19,3.725,0.5038,3000
118065,106,0.2884,94.605,6.825,0.4711,5000
118065,112,0.3381,79.05,3.595,0.5274,7000
118065,119,0.2765,94.86,3.92,0.4813,9000
118065,119,0.2765,94.86,3.92,0.4813,9500
118065,121.5,0.2825,70.635,10.05,0.4576,10000
118065,124,0.3154,46.41,20.51,0.3476,11000
118065,124,0.3154,46.41,20.51,0.3476,12000
118065,124,0.3154,46.41,20.51,0.3476,13000
118065,185,0.2225,NA,45.56,0.3777,14000
125483,25,0.247,50.775,356.426,0.473,13000
125483,115,0.316,58.483,183.315,0.38,14000
126071,368.5,0.286,80.243,3.363,0.416,1000
126071,484.5,0.334,96.137,2.459,0.497,2000
126071,502.5,0.309,98.792,3.018,0.501,3000
126071,511,0.303,95.174,2.548,0.453,5000
126071,515.5,0.319,94.917,1.754,0.472,7000
126071,524,0.3,73.551,5.191,0.409,10000
126071,527,0.308,74.402,5.765,0.416,11000
126071,530.5,0.322,59.379,5.935,0.328,12000
126071,530.5,0.322,59.379,5.935,0.328,13000
126071,560,0.329,108.835,2.273,0.379,14000
124884,121,0.248,73.49,7.974,0.47,1000
124884,240,0.276,90.397,4.424,0.606,2000
124884,262,0.259,94.418,4.869,0.528,3000
124884,270.5,0.275,85.668,4.039,0.534,5000
124884,274,0.395,45.724,7.376,0.574,7000
124884,278,0.447,56.648,5.18,0.505,9000
124884,278,0.447,56.648,5.18,0.505,9500
124884,280,0.28,65.771,8.991,0.501,10000
124884,288,0.249,50.205,66.718,0.416,11000
124884,303,0.278,62.224,10.945,0.451,12000
124884,303,0.278,62.224,10.945,0.451,13000
124884,326,0.224,53.327,11.706,0.441,14000
118412,37,NA,NA,19.32,NA,2000
118412,58,NA,NA,2.92,NA,3000
118412,72,NA,NA,3.29,NA,5000
118412,80,NA,NA,3.16,NA,7000
118412,86,NA,NA,2.43,NA,9000
118412,86,NA,NA,2.43,NA,9500
118412,90,0.3426,NA,11.98,0.3926,10000
118412,93,0.3182,NA,21.16,0.3003,11000
118412,93,0.3182,NA,21.16,0.3003,12000
118412,93,0.3182,NA,21.16,0.3003,13000
118412,152,0.1504,36.75,33.76,0.2493,14000
117111,48,0.277,102.332,3.453,0.555,3000
117111,63,0.208,103.171,5.829,0.526,5000
117111,70,0.364,80.205,4.559,0.583,7000
117111,77,0.254,94.674,3.772,0.521,9000
117111,77,0.254,94.674,3.772,0.521,9500
117111,78.5,0.279,86.298,5.321,0.462,10000
117111,83,0.258,70.328,18.69,0.37,11000
117111,83,0.258,70.328,18.69,0.37,12000
117111,83,0.258,70.328,18.69,0.37,13000
117111,131,0.056,34.005,86.261,0.343,14000
117203,80,0.192,61.707,6.535,0.579,7000
117203,86,0.33,91.519,5.345,0.482,9000
117203,86,0.33,91.519,5.345,0.482,9500
117203,88,0.147,61.589,19.797,0.335,10000
117203,94,0.288,68.076,15.541,0.461,11000
117203,94,0.288,68.076,15.541,0.461,12000
117203,94,0.288,68.076,15.541,0.461,13000
120484,9,0.44,63.889,0,0.065,13000
120484,60.5,0.32,67.621,20.133,0.38,14000
125556,29,0.367,103.001,5.752,0.582,3000
125556,40,0.379,103.628,5.468,0.478,5000
125556,46,0.391,75.502,4.715,0.447,7000
125556,52,0.264,94.793,5.869,0.497,9000
125556,52,0.264,94.793,5.869,0.497,9500
125556,55,0.279,82.577,11.326,0.384,10000
125556,57,0.31,60.017,14.437,0.381,11000
125556,65,0.256,83.993,26.654,0.395,12000
125556,65,0.256,83.993,26.654,0.395,13000
125556,121,0.047,116.995,6.872,0.502,14000
124892,204,0.265,87.437,4.734,0.54,1000
124892,319,0.247,99.955,6.52,0.571,2000
124892,340.5,0.198,102.822,4.622,0.488,3000
124892,348,0.207,101.523,5.301,0.513,5000
124892,349,0.176,97.058,7.911,0.482,6000
124892,359,0.278,62.686,62.165,0.271,10000
124892,365,0.283,44.306,64.098,0.449,11000
124892,379,0.222,74.595,9.776,0.435,12000
124892,379,0.222,74.595,9.776,0.435,13000
124892,393,0.163,49.117,7.152,0.359,14000
124888,178,0.36,71.84,12.106,0.339,1000
124888,293.5,0.281,73.795,3.168,0.495,2000
124888,316,0.217,84.909,5.842,0.45,3000
124888,323.5,0.254,80.415,3.388,0.432,5000
124888,327.5,0.296,41.306,4.119,0.385,7000
124888,332,0.217,57.206,6.433,0.409,9000
124888,332,0.217,57.206,6.433,0.409,9500
124888,335,0.229,36.803,14.859,0.362,10000
124888,340.5,0.286,25.434,70.446,0.317,11000
124888,353,0.266,53.722,5.812,0.424,12000
124888,353,0.266,53.722,5.812,0.424,13000
124888,368.5,0.237,63.266,5.802,0.277,14000
124893,212.5,0.22,84.499,6.398,0.455,1000
124893,327.5,0.26,92.743,6.725,0.499,2000
124893,349,0.26,106.296,7.087,0.485,3000
124893,356,0.246,100.21,5.003,0.496,5000
124893,357.5,0.229,92.989,8.806,0.428,6000
124893,363,0.309,52.7,16.62,0.377,10000
124893,376,0.302,44.143,85.64,0.418,11000
124893,389.5,0.224,80.603,9.254,0.431,12000
124893,389.5,0.224,80.603,9.254,0.431,13000
124893,409,0.287,49.755,23.667,0.313,14000
120522,25,0.242,112.37,3.742,0.423,5000
120522,30,0.267,104.296,0.161,0.537,7000
120522,39.5,0.276,89.903,1.552,0.521,10000
120522,43,0.265,71.65,3.138,0.389,11000
120522,43,0.265,71.65,3.138,0.389,12000
120522,43,0.265,71.65,3.138,0.389,13000
120522,137.5,0.103,123.83,5.784,0.466,14000
118415,90,0.236,112.56,2.8303,0.5745,3000
118415,105,0.2194,109.455,3.8004,0.5344,5000
118415,112,0.2043,96.24,3.8004,0.4996,7000
118415,119,0.1912,103.65,3.8711,0.5159,9000
118415,119,0.1912,103.65,3.8711,0.5159,9500
118415,121,0.1891,81.93,6.4838,0.4176,10000
118415,124,0.2621,48,16.5894,0.3078,11000
118415,124,0.2621,48,16.5894,0.3078,12000
118415,124,0.2621,48,16.5894,0.3078,13000
118059,112,0.3313,93.075,5.6472,0.532,3000
118059,126,0.3146,97.485,4.4446,0.536,5000
118059,133,0.3411,87.885,3.4342,0.533,7000
118059,140,0.3077,92.475,3.5961,0.4962,9000
118059,140,0.3077,92.475,3.5961,0.4962,9500
118059,194,0.2322,73.275,10.2761,0.4124,14000
119100,8,0.31,107.256,9.081,0.637,7000
119100,15,0.17,128.113,6.501,0.539,10000
119100,20,0.287,82.827,18.966,0.426,11000
119100,26.5,0.223,119.806,27.194,0.453,12000
119100,26.5,0.223,119.806,27.194,0.453,13000
119100,76,0.035,116.034,8.446,0.398,14000
120459,10,0.023,101.626,0,0.314,13000
120459,112,0.018,98.352,27.361,0.477,14000
125150,3,-0.112,44.611,0.525,0.468,13000
125150,59.5,0.311,51.55,1.283,0.421,14000
125910,180.5,0.324,92.439,4.116,0.566,2000
125910,200,0.21,102.28,5.837,0.524,3000
125910,210,0.231,103.374,5.493,0.551,5000
125910,215,0.313,77.249,2.169,0.566,7000
125910,220,0.194,104.941,4.442,0.54,9000
125910,220,0.194,104.941,4.442,0.54,9500
125910,223,0.261,59.478,4.239,0.499,10000
125910,225,0.269,23.085,144.102,0.304,11000
125910,237,0.267,72.826,47.317,0.427,12000
125910,237,0.267,72.826,47.317,0.427,13000
125910,266,0.058,54.413,17.089,0.614,14000
118113,63,0.308,107.083,5.127,0.595,2000
118113,84,0.275,117.195,2.725,0.585,3000
118113,99,0.256,112.04,4.103,0.566,5000
118113,105,0.299,97.177,2.625,0.588,7000
118113,112,0.234,110.407,4.336,0.533,9000
118113,112,0.234,110.407,4.336,0.533,9500
118113,113.5,0.21,111.602,4.863,0.503,10000
118113,117,0.256,94.527,17.396,0.405,11000
118113,117,0.256,94.527,17.396,0.405,12000
118113,117,0.256,94.527,17.396,0.405,13000
118113,200,0.098,74.789,13.138,0.385,14000
125876,22.5,0.405,86.427,48.03,0.576,13000
125876,83.5,0.247,129.72,12.159,0.625,14000
120233,62,0.061,83.293,5.89,0.478,3000
120233,75.5,0.238,97.387,5.774,0.447,5000
120233,79,0.32,72.311,2.447,0.543,7000
120233,84,0.227,89.085,4.087,0.479,9000
120233,84,0.227,89.085,4.087,0.479,9500
120233,86,0.191,53.413,10.275,0.419,10000
120233,99,0.261,43.765,8.037,0.466,11000
120233,105,0.263,20.51,31.856,0.395,12000
120233,105,0.263,20.51,31.856,0.395,13000
120233,123,0.01,42.633,27.032,0.238,14000
184098,143,0.279,105.325,5.098,0.611,2000
184098,162.5,0.269,92.101,6.177,0.562,3000
184098,175,0.318,97.871,6.242,0.554,5000
184098,183,0.337,87.732,5.982,0.534,7000
184098,190,0.272,98.293,7.445,0.526,9000
184098,190,0.272,98.293,7.445,0.526,9500
184098,192,0.124,82.31,7.436,0.443,10000
184098,194,0.267,65.736,13.986,0.414,11000
184098,194,0.267,65.736,13.986,0.414,12000
184098,194,0.267,65.736,13.986,0.414,13000
184098,259,0.095,134.164,13.911,0.453,14000
114836,303,0.19,95.634,11.724,0.395,14000
113098,188.5,0.277,58.913,4.679,0.387,1000
113098,338,0.151,95.846,10.357,0.317,4000
113098,356,0.161,104.053,9.543,0.325,5000
113098,361,0.178,100.908,20.341,0.289,6000
113098,369.5,0.112,103.734,9.204,0.238,9000
113098,369.5,0.112,103.734,9.204,0.238,9500
113098,372,0.16,101.123,8.363,0.318,10000
124607,3.5,0.384,51.596,2.192,0.656,13000
124607,76,0.276,29.344,45.51,0.371,14000
117109,61,0.286,114.939,5.072,0.601,3000
117109,77,0.255,109.052,4.275,0.514,5000
117109,85,0.267,95.894,5.171,0.5,7000
117109,91,0.251,108.385,4.385,0.538,9000
117109,91,0.251,108.385,4.385,0.538,9500
117109,93,0.281,98.343,6.73,0.435,10000
117109,97,0.292,81.861,13.444,0.41,11000
117109,97,0.292,81.861,13.444,0.41,12000
117109,97,0.292,81.861,13.444,0.41,13000
117109,154,0.071,81.703,9.252,0.37,14000
114811,153,0.163,67.716,5.764,0.357,1000
111110,292,0.303,71.274,3.38,0.433,1000
111110,438,0.184,70.979,18.385,0.402,4000
111110,466.5,0.18,99.422,16.817,0.392,5000
111110,471.5,0.111,79.464,16.935,0.378,7000
111110,485,0.174,58.416,17.104,0.339,9000
111110,485,0.174,58.416,17.104,0.339,9500
111110,492,0.196,76.731,14.898,0.351,10000
111110,495,0.111,94.696,11.34,0.359,11000
111110,495,0.111,94.696,11.34,0.359,12000
111110,495,0.111,94.696,11.34,0.359,13000
111110,545,0.119,95.916,7.593,0.421,14000
117293,114,0.288,68.793,8.967,0.377,1000
