"SitID","HorID","lng","lat"
106489,9500,-111.381497,55.175603
106489,10000,-111.381497,55.175603
106489,11000,-111.381497,55.175603
106489,12000,-111.381497,55.175603
106489,13000,-111.381497,55.175603
106489,14000,-111.381497,55.175603
107174,1000,-110.611991,55.262825
107174,5000,-110.611991,55.262825
107174,7000,-110.611991,55.262825
107174,9000,-110.611991,55.262825
107174,9500,-110.611991,55.262825
107174,10000,-110.611991,55.262825
107174,11000,-110.611991,55.262825
107174,12000,-110.611991,55.262825
107174,13000,-110.611991,55.262825
107174,14000,-110.611991,55.262825
109267,1000,-112.014342,55.524559
109267,5000,-112.014342,55.524559
109267,7000,-112.014342,55.524559
109267,9000,-112.014342,55.524559
109267,9500,-112.014342,55.524559
109267,10000,-112.014342,55.524559
109267,11000,-112.014342,55.524559
109267,12000,-112.014342,55.524559
109267,13000,-112.014342,55.524559
109267,14000,-112.014342,55.524559
110987,1000,-110.772231,55.786334
110987,5000,-110.772231,55.786334
110987,7000,-110.772231,55.786334
110987,9000,-110.772231,55.786334
110987,9500,-110.772231,55.786334
110987,10000,-110.772231,55.786334
110987,11000,-110.772231,55.786334
110987,12000,-110.772231,55.786334
110987,13000,-110.772231,55.786334
110987,14000,-110.772231,55.786334
178747,1000,-111.091919,56.04809
178747,5000,-111.091919,56.04809
178747,7000,-111.091919,56.04809
178747,10000,-111.091919,56.04809
178747,11000,-111.091919,56.04809
178747,12000,-111.091919,56.04809
178747,13000,-111.091919,56.04809
105704,1000,-111.67404,55.1023
105704,5000,-111.67404,55.1023
105704,7000,-111.67404,55.1023
105704,9000,-111.67404,55.1023
105704,9500,-111.67404,55.1023
105704,10000,-111.67404,55.1023
105704,11000,-111.67404,55.1023
105704,12000,-111.67404,55.1023
105704,13000,-111.67404,55.1023
105857,1000,-113.504338,55.102121
105857,4000,-113.504338,55.102121
105857,5000,-113.504338,55.102121
105857,7000,-113.504338,55.102121
105857,9000,-113.504338,55.102121
105857,9500,-113.504338,55.102121
105857,10000,-113.504338,55.102121
105857,14000,-113.504338,55.102121
107927,1000,-110.61199,55.364551
107927,5000,-110.61199,55.364551
107927,7000,-110.61199,55.364551
107927,9000,-110.61199,55.364551
107927,9500,-110.61199,55.364551
107927,10000,-110.61199,55.364551
107927,11000,-110.61199,55.364551
107927,12000,-110.61199,55.364551
107927,13000,-110.61199,55.364551
107927,14000,-110.61199,55.364551
114434,5000,-112.682148,56.237171
114434,6000,-112.682148,56.237171
114434,9000,-112.682148,56.237171
114434,9500,-112.682148,56.237171
114434,10000,-112.682148,56.237171
114434,11000,-112.682148,56.237171
114434,12000,-112.682148,56.237171
114434,13000,-112.682148,56.237171
114434,14000,-112.682148,56.237171
117845,2000,-113.025834,56.760606
117845,3000,-113.025834,56.760606
117845,4000,-113.025834,56.760606
117845,5000,-113.025834,56.760606
117845,6000,-113.025834,56.760606
117845,10000,-113.025834,56.760606
117845,11000,-113.025834,56.760606
117845,12000,-113.025834,56.760606
117845,13000,-113.025834,56.760606
141861,1000,-110.580718,55.015046
141861,5000,-110.580718,55.015046
141861,10000,-110.580718,55.015046
141861,11000,-110.580718,55.015046
141861,12000,-110.580718,55.015046
141861,13000,-110.580718,55.015046
141861,14000,-110.580718,55.015046
105898,1000,-113.783955,55.102135
105898,4000,-113.783955,55.102135
105898,5000,-113.783955,55.102135
105898,7000,-113.783955,55.102135
105898,9000,-113.783955,55.102135
105898,9500,-113.783955,55.102135
105898,10000,-113.783955,55.102135
105898,14000,-113.783955,55.102135
108071,1000,-111.35582,55.364645
108071,5000,-111.35582,55.364645
108071,7000,-111.35582,55.364645
108071,9000,-111.35582,55.364645
108071,9500,-111.35582,55.364645
108071,10000,-111.35582,55.364645
108071,11000,-111.35582,55.364645
108071,12000,-111.35582,55.364645
108071,13000,-111.35582,55.364645
108071,14000,-111.35582,55.364645
108755,1000,-112.432765,55.451853
108755,5000,-112.432765,55.451853
108755,7000,-112.432765,55.451853
108755,9000,-112.432765,55.451853
108755,9500,-112.432765,55.451853
108755,10000,-112.432765,55.451853
108755,14000,-112.432765,55.451853
111830,1000,-114.27827,55.88895
111830,5000,-114.27827,55.88895
111830,6000,-114.27827,55.88895
111830,9000,-114.27827,55.88895
111830,9500,-114.27827,55.88895
111830,14000,-114.27827,55.88895
141966,1000,-110.707822,55.102332
141966,5000,-110.707822,55.102332
141966,7000,-110.707822,55.102332
141966,9000,-110.707822,55.102332
141966,9500,-110.707822,55.102332
141966,10000,-110.707822,55.102332
141966,11000,-110.707822,55.102332
141966,12000,-110.707822,55.102332
141966,13000,-110.707822,55.102332
141966,14000,-110.707822,55.102332
111087,5000,-112.738872,55.800818
102501,1000,-110.224832,54.840471
102501,5000,-110.224832,54.840471
102501,7000,-110.224832,54.840471
102501,9000,-110.224832,54.840471
102501,9500,-110.224832,54.840471
102501,10000,-110.224832,54.840471
102501,11000,-110.224832,54.840471
102501,12000,-110.224832,54.840471
102501,13000,-110.224832,54.840471
102501,14000,-110.224832,54.840471
104807,1000,-112.055412,55.014843
104807,5000,-112.055412,55.014843
104807,7000,-112.055412,55.014843
104807,9000,-112.055412,55.014843
104807,9500,-112.055412,55.014843
104807,10000,-112.055412,55.014843
104807,11000,-112.055412,55.014843
104807,12000,-112.055412,55.014843
104807,13000,-112.055412,55.014843
104807,14000,-112.055412,55.014843
108055,1000,-111.150785,55.364597
108055,5000,-111.150785,55.364597
108055,7000,-111.150785,55.364597
108055,9000,-111.150785,55.364597
108055,9500,-111.150785,55.364597
108055,12000,-111.150785,55.364597
108055,13000,-111.150785,55.364597
108055,14000,-111.150785,55.364597
111051,1000,-111.936713,55.800809
111051,5000,-111.936713,55.800809
111051,9000,-111.936713,55.800809
111051,9500,-111.936713,55.800809
111051,10000,-111.936713,55.800809
111051,11000,-111.936713,55.800809
111051,12000,-111.936713,55.800809
111051,13000,-111.936713,55.800809
111051,14000,-111.936713,55.800809
111122,1000,-113.799855,55.800794
111122,4000,-113.799855,55.800794
111122,5000,-113.799855,55.800794
111122,6000,-113.799855,55.800794
111122,9000,-113.799855,55.800794
111122,9500,-113.799855,55.800794
111122,10000,-113.799855,55.800794
111122,11000,-113.799855,55.800794
111122,12000,-113.799855,55.800794
111122,13000,-113.799855,55.800794
111122,14000,-113.799855,55.800794
105963,1000,-114.348363,55.10324
105963,4000,-114.348363,55.10324
105963,5000,-114.348363,55.10324
105963,7000,-114.348363,55.10324
105963,9000,-114.348363,55.10324
105963,9500,-114.348363,55.10324
105963,10000,-114.348363,55.10324
105963,11000,-114.348363,55.10324
105963,12000,-114.348363,55.10324
105963,13000,-114.348363,55.10324
105963,14000,-114.348363,55.10324
108114,14000,-112.04815,55.364592
112378,14000,-112.710288,55.97524
144291,2000,-112.919492,56.847866
144291,3000,-112.919492,56.847866
144291,4000,-112.919492,56.847866
144291,6000,-112.919492,56.847866
144291,10000,-112.919492,56.847866
144291,14000,-112.919492,56.847866
141878,1000,-110.784125,55.015042
141878,5000,-110.784125,55.015042
141878,7000,-110.784125,55.015042
141878,9000,-110.784125,55.015042
141878,9500,-110.784125,55.015042
141878,10000,-110.784125,55.015042
141878,11000,-110.784125,55.015042
141878,12000,-110.784125,55.015042
141878,13000,-110.784125,55.015042
141878,14000,-110.784125,55.015042
106492,1000,-111.253294,55.190058
106492,5000,-111.253294,55.190058
106492,7000,-111.253294,55.190058
106492,9000,-111.253294,55.190058
106492,9500,-111.253294,55.190058
106492,10000,-111.253294,55.190058
106492,11000,-111.253294,55.190058
106492,12000,-111.253294,55.190058
106492,13000,-111.253294,55.190058
106492,14000,-111.253294,55.190058
108809,1000,-113.253228,55.451812
108809,4000,-113.253228,55.451812
108809,5000,-113.253228,55.451812
108809,7000,-113.253228,55.451812
108809,9000,-113.253228,55.451812
108809,9500,-113.253228,55.451812
108809,10000,-113.253228,55.451812
108809,11000,-113.253228,55.451812
108809,12000,-113.253228,55.451812
108809,13000,-113.253228,55.451812
108809,14000,-113.253228,55.451812
109222,1000,-110.798113,55.539013
109222,5000,-110.798113,55.539013
109222,7000,-110.798113,55.539013
109222,9000,-110.798113,55.539013
109222,9500,-110.798113,55.539013
109222,10000,-110.798113,55.539013
109222,11000,-110.798113,55.539013
109222,12000,-110.798113,55.539013
109222,13000,-110.798113,55.539013
109222,14000,-110.798113,55.539013
115504,4000,-113.02456,56.411677
115504,5000,-113.02456,56.411677
115504,6000,-113.02456,56.411677
115504,9000,-113.02456,56.411677
115504,9500,-113.02456,56.411677
115504,10000,-113.02456,56.411677
115504,14000,-113.02456,56.411677
144193,4000,-113.211924,56.760606
144193,5000,-113.211924,56.760606
144193,6000,-113.211924,56.760606
144193,14000,-113.211924,56.760606
179351,2000,-112.460873,57.284419
179351,3000,-112.460873,57.284419
179351,5000,-112.460873,57.284419
179351,6000,-112.460873,57.284419
179351,10000,-112.460873,57.284419
179351,11000,-112.460873,57.284419
179351,12000,-112.460873,57.284419
179351,13000,-112.460873,57.284419
179351,14000,-112.460873,57.284419
103738,1000,-110.777878,54.85513
103738,5000,-110.777878,54.85513
103738,7000,-110.777878,54.85513
103738,9000,-110.777878,54.85513
103738,9500,-110.777878,54.85513
103738,10000,-110.777878,54.85513
103738,11000,-110.777878,54.85513
103738,12000,-110.777878,54.85513
103738,13000,-110.777878,54.85513
103738,14000,-110.777878,54.85513
108872,1000,-114.319285,55.379565
108872,4000,-114.319285,55.379565
108872,5000,-114.319285,55.379565
108872,7000,-114.319285,55.379565
108872,9000,-114.319285,55.379565
108872,9500,-114.319285,55.379565
108872,10000,-114.319285,55.379565
108872,11000,-114.319285,55.379565
108872,12000,-114.319285,55.379565
108872,13000,-114.319285,55.379565
108872,14000,-114.319285,55.379565
141733,1000,-111.718675,54.767736
141733,5000,-111.718675,54.767736
141733,7000,-111.718675,54.767736
141733,9000,-111.718675,54.767736
141733,9500,-111.718675,54.767736
141733,10000,-111.718675,54.767736
141733,11000,-111.718675,54.767736
141733,12000,-111.718675,54.767736
141733,13000,-111.718675,54.767736
141733,14000,-111.718675,54.767736
153340,1000,-111.133869,55.029691
153340,5000,-111.133869,55.029691
153340,7000,-111.133869,55.029691
153340,9000,-111.133869,55.029691
153340,9500,-111.133869,55.029691
153340,10000,-111.133869,55.029691
153340,11000,-111.133869,55.029691
153340,12000,-111.133869,55.029691
153340,13000,-111.133869,55.029691
153340,14000,-111.133869,55.029691
107960,1000,-110.836724,55.291948
107960,5000,-110.836724,55.291948
107960,7000,-110.836724,55.291948
107960,9000,-110.836724,55.291948
107960,9500,-110.836724,55.291948
107960,13000,-110.836724,55.291948
107960,14000,-110.836724,55.291948
109268,1000,-112.085573,55.466426
109268,5000,-112.085573,55.466426
109268,7000,-112.085573,55.466426
109268,9000,-112.085573,55.466426
109268,9500,-112.085573,55.466426
109268,10000,-112.085573,55.466426
109268,11000,-112.085573,55.466426
109268,12000,-112.085573,55.466426
109268,13000,-112.085573,55.466426
109268,14000,-112.085573,55.466426
111054,1000,-112.240832,55.728205
111054,5000,-112.240832,55.728205
111054,7000,-112.240832,55.728205
111054,9000,-112.240832,55.728205
111054,9500,-112.240832,55.728205
111054,10000,-112.240832,55.728205
111054,11000,-112.240832,55.728205
111054,12000,-112.240832,55.728205
111054,13000,-112.240832,55.728205
111054,14000,-112.240832,55.728205
141863,1000,-110.701562,54.942413
141863,5000,-110.701562,54.942413
141863,7000,-110.701562,54.942413
141863,9000,-110.701562,54.942413
141863,9500,-110.701562,54.942413
141863,10000,-110.701562,54.942413
141863,11000,-110.701562,54.942413
141863,12000,-110.701562,54.942413
141863,13000,-110.701562,54.942413
141863,14000,-110.701562,54.942413
123610,2000,-112.860436,57.211815
123610,3000,-112.860436,57.211815
123610,5000,-112.860436,57.211815
123610,6000,-112.860436,57.211815
123610,10000,-112.860436,57.211815
123610,14000,-112.860436,57.211815
122317,2000,-112.860007,57.124459
122317,3000,-112.860007,57.124459
122317,5000,-112.860007,57.124459
122317,6000,-112.860007,57.124459
122317,10000,-112.860007,57.124459
122317,11000,-112.860007,57.124459
122317,14000,-112.860007,57.124459
104689,1000,-111.362705,54.942377
104689,5000,-111.362705,54.942377
104689,7000,-111.362705,54.942377
104689,9000,-111.362705,54.942377
104689,9500,-111.362705,54.942377
104689,10000,-111.362705,54.942377
104689,11000,-111.362705,54.942377
104689,12000,-111.362705,54.942377
104689,13000,-111.362705,54.942377
104689,14000,-111.362705,54.942377
142890,1000,-110.458996,55.815428
142890,5000,-110.458996,55.815428
142890,7000,-110.458996,55.815428
142890,9000,-110.458996,55.815428
142890,9500,-110.458996,55.815428
142890,10000,-110.458996,55.815428
142890,11000,-110.458996,55.815428
142890,12000,-110.458996,55.815428
142890,13000,-110.458996,55.815428
142890,14000,-110.458996,55.815428
112305,9000,-110.928897,55.90263
112305,9500,-110.928897,55.90263
112305,12000,-110.928897,55.90263
112305,13000,-110.928897,55.90263
143455,5000,-110.46341,56.164565
143455,7000,-110.46341,56.164565
143455,9000,-110.46341,56.164565
143455,9500,-110.46341,56.164565
143455,10000,-110.46341,56.164565
143455,11000,-110.46341,56.164565
143455,12000,-110.46341,56.164565
143455,13000,-110.46341,56.164565
143455,14000,-110.46341,56.164565
179268,1000,-113.208937,57.124429
179268,2000,-113.208937,57.124429
123625,1000,-113.402142,57.211793
123625,2000,-113.402142,57.211793
123625,14000,-113.402142,57.211793
104722,1000,-111.820384,54.956678
104722,5000,-111.820384,54.956678
104722,7000,-111.820384,54.956678
104722,9000,-111.820384,54.956678
104722,9500,-111.820384,54.956678
104722,10000,-111.820384,54.956678
104722,11000,-111.820384,54.956678
104722,12000,-111.820384,54.956678
104722,13000,-111.820384,54.956678
104722,14000,-111.820384,54.956678
104751,7000,-111.972865,54.956666
110403,1000,-112.163207,55.655368
110403,5000,-112.163207,55.655368
110403,7000,-112.163207,55.655368
110403,9000,-112.163207,55.655368
110403,9500,-112.163207,55.655368
110403,10000,-112.163207,55.655368
110403,11000,-112.163207,55.655368
110403,12000,-112.163207,55.655368
110403,13000,-112.163207,55.655368
110403,14000,-112.163207,55.655368
111100,1000,-113.560556,55.742597
111100,4000,-113.560556,55.742597
111100,5000,-113.560556,55.742597
111100,7000,-113.560556,55.742597
111100,9000,-113.560556,55.742597
111100,9500,-113.560556,55.742597
111100,10000,-113.560556,55.742597
111100,11000,-113.560556,55.742597
111100,12000,-113.560556,55.742597
111100,13000,-113.560556,55.742597
111100,14000,-113.560556,55.742597
102497,1000,-110.269446,54.782284
102497,5000,-110.269446,54.782284
102497,7000,-110.269446,54.782284
102497,9000,-110.269446,54.782284
102497,9500,-110.269446,54.782284
102497,10000,-110.269446,54.782284
102497,11000,-110.269446,54.782284
102497,12000,-110.269446,54.782284
102497,13000,-110.269446,54.782284
102497,14000,-110.269446,54.782284
103729,1000,-110.727018,54.869595
103729,5000,-110.727018,54.869595
103729,7000,-110.727018,54.869595
103729,9000,-110.727018,54.869595
103729,9500,-110.727018,54.869595
103729,10000,-110.727018,54.869595
103729,11000,-110.727018,54.869595
103729,12000,-110.727018,54.869595
103729,13000,-110.727018,54.869595
103729,14000,-110.727018,54.869595
183487,1000,-114.42186,55.306778
183487,4000,-114.42186,55.306778
183487,5000,-114.42186,55.306778
183487,7000,-114.42186,55.306778
183487,14000,-114.42186,55.306778
109952,1000,-112.292587,55.568136
109952,5000,-112.292587,55.568136
109952,7000,-112.292587,55.568136
109952,9000,-112.292587,55.568136
109952,9500,-112.292587,55.568136
109952,10000,-112.292587,55.568136
109952,11000,-112.292587,55.568136
109952,12000,-112.292587,55.568136
109952,13000,-112.292587,55.568136
109952,14000,-112.292587,55.568136
113084,5000,-112.625532,56.004325
115485,10000,-112.807359,56.353533
107222,1000,-111.170083,55.219155
107222,5000,-111.170083,55.219155
107222,7000,-111.170083,55.219155
107222,9000,-111.170083,55.219155
107222,9500,-111.170083,55.219155
107222,11000,-111.170083,55.219155
107222,12000,-111.170083,55.219155
107222,13000,-111.170083,55.219155
107222,14000,-111.170083,55.219155
107282,1000,-111.939264,55.219154
107282,5000,-111.939264,55.219154
107282,7000,-111.939264,55.219154
107282,9000,-111.939264,55.219154
107282,9500,-111.939264,55.219154
107282,10000,-111.939264,55.219154
107282,11000,-111.939264,55.219154
107282,12000,-111.939264,55.219154
107282,13000,-111.939264,55.219154
107282,14000,-111.939264,55.219154
109214,1000,-110.869362,55.480858
109214,5000,-110.869362,55.480858
109214,7000,-110.869362,55.480858
109214,9000,-110.869362,55.480858
109214,9500,-110.869362,55.480858
109214,11000,-110.869362,55.480858
109214,12000,-110.869362,55.480858
109214,13000,-110.869362,55.480858
109214,14000,-110.869362,55.480858
111101,1000,-113.508793,55.742612
111101,4000,-113.508793,55.742612
111101,5000,-113.508793,55.742612
111101,7000,-113.508793,55.742612
111101,9000,-113.508793,55.742612
111101,9500,-113.508793,55.742612
111101,10000,-113.508793,55.742612
111101,11000,-113.508793,55.742612
111101,12000,-113.508793,55.742612
111101,13000,-113.508793,55.742612
111101,14000,-113.508793,55.742612
113249,5000,-114.245832,56.005302
108089,1000,-111.759795,55.306425
108089,5000,-111.759795,55.306425
108089,7000,-111.759795,55.306425
108089,9000,-111.759795,55.306425
108089,9500,-111.759795,55.306425
108089,10000,-111.759795,55.306425
108089,11000,-111.759795,55.306425
108089,12000,-111.759795,55.306425
108089,13000,-111.759795,55.306425
108089,14000,-111.759795,55.306425
109248,1000,-111.619816,55.480853
109248,5000,-111.619816,55.480853
109248,7000,-111.619816,55.480853
109248,9000,-111.619816,55.480853
109248,9500,-111.619816,55.480853
109248,10000,-111.619816,55.480853
109248,11000,-111.619816,55.480853
109248,12000,-111.619816,55.480853
109248,13000,-111.619816,55.480853
109248,14000,-111.619816,55.480853
111139,10000,-114.373264,55.74298
108090,1000,-111.734157,55.306419
108090,5000,-111.734157,55.306419
108090,7000,-111.734157,55.306419
108090,9000,-111.734157,55.306419
108090,9500,-111.734157,55.306419
108090,10000,-111.734157,55.306419
108090,11000,-111.734157,55.306419
108090,12000,-111.734157,55.306419
108090,13000,-111.734157,55.306419
108090,14000,-111.734157,55.306419
113822,10000,-110.981122,56.09165
113822,12000,-110.981122,56.09165
113822,13000,-110.981122,56.09165
103730,1000,-110.625306,54.86956
103730,5000,-110.625306,54.86956
103730,7000,-110.625306,54.86956
103730,9000,-110.625306,54.86956
103730,9500,-110.625306,54.86956
103730,10000,-110.625306,54.86956
103730,11000,-110.625306,54.86956
103730,12000,-110.625306,54.86956
103730,13000,-110.625306,54.86956
103730,14000,-110.625306,54.86956
177967,1000,-110.32309,55.131831
177967,5000,-110.32309,55.131831
177967,7000,-110.32309,55.131831
177967,9000,-110.32309,55.131831
177967,9500,-110.32309,55.131831
177967,10000,-110.32309,55.131831
177967,11000,-110.32309,55.131831
177967,12000,-110.32309,55.131831
177967,13000,-110.32309,55.131831
177967,14000,-110.32309,55.131831
142042,1000,-112.170023,55.131862
142042,5000,-112.170023,55.131862
142042,7000,-112.170023,55.131862
142042,9000,-112.170023,55.131862
142042,9500,-112.170023,55.131862
142042,10000,-112.170023,55.131862
142042,11000,-112.170023,55.131862
142042,12000,-112.170023,55.131862
142042,13000,-112.170023,55.131862
120264,2000,-112.752616,56.964406
120264,3000,-112.752616,56.964406
120264,6000,-112.752616,56.964406
120264,10000,-112.752616,56.964406
120264,11000,-112.752616,56.964406
120264,12000,-112.752616,56.964406
120264,13000,-112.752616,56.964406
120264,14000,-112.752616,56.964406
107349,1000,-112.477708,55.233764
107349,5000,-112.477708,55.233764
107349,7000,-112.477708,55.233764
107349,9000,-112.477708,55.233764
107349,9500,-112.477708,55.233764
107349,10000,-112.477708,55.233764
108119,5000,-112.17002,55.321036
108119,7000,-112.17002,55.321036
108119,9000,-112.17002,55.321036
108119,9500,-112.17002,55.321036
108119,10000,-112.17002,55.321036
108119,11000,-112.17002,55.321036
108119,12000,-112.17002,55.321036
108119,13000,-112.17002,55.321036
108119,14000,-112.17002,55.321036
109228,1000,-110.947008,55.495475
109228,5000,-110.947008,55.495475
109228,7000,-110.947008,55.495475
109228,9000,-110.947008,55.495475
109228,9500,-110.947008,55.495475
109228,11000,-110.947008,55.495475
109228,12000,-110.947008,55.495475
109228,13000,-110.947008,55.495475
109228,14000,-110.947008,55.495475
142549,1000,-110.791725,55.669992
142549,5000,-110.791725,55.669992
142549,7000,-110.791725,55.669992
142549,9000,-110.791725,55.669992
142549,9500,-110.791725,55.669992
142549,10000,-110.791725,55.669992
142549,11000,-110.791725,55.669992
142549,12000,-110.791725,55.669992
142549,13000,-110.791725,55.669992
142549,14000,-110.791725,55.669992
178435,5000,-112.033827,55.757251
178435,7000,-112.033827,55.757251
178435,9000,-112.033827,55.757251
178435,9500,-112.033827,55.757251
178435,10000,-112.033827,55.757251
178435,11000,-112.033827,55.757251
178435,12000,-112.033827,55.757251
178435,13000,-112.033827,55.757251
141963,1000,-110.6507,55.05878
141963,5000,-110.6507,55.05878
141963,13000,-110.6507,55.05878
141963,14000,-110.6507,55.05878
114438,9000,-112.728306,56.193659
114438,9500,-112.728306,56.193659
118651,2000,-112.779469,56.891803
118651,3000,-112.779469,56.891803
118651,6000,-112.779469,56.891803
118651,10000,-112.779469,56.891803
118651,11000,-112.779469,56.891803
118651,12000,-112.779469,56.891803
118651,13000,-112.779469,56.891803
103742,1000,-110.828717,54.884229
103742,5000,-110.828717,54.884229
103742,7000,-110.828717,54.884229
103742,9000,-110.828717,54.884229
103742,9500,-110.828717,54.884229
103742,10000,-110.828717,54.884229
103742,11000,-110.828717,54.884229
103742,12000,-110.828717,54.884229
103742,13000,-110.828717,54.884229
103742,14000,-110.828717,54.884229
107309,1000,-112.221305,55.233783
107309,5000,-112.221305,55.233783
107309,7000,-112.221305,55.233783
107309,9000,-112.221305,55.233783
107309,9500,-112.221305,55.233783
107309,10000,-112.221305,55.233783
107309,11000,-112.221305,55.233783
107309,12000,-112.221305,55.233783
107309,13000,-112.221305,55.233783
112355,1000,-112.103488,55.931723
113212,1000,-113.513018,56.018932
113212,4000,-113.513018,56.018932
113212,5000,-113.513018,56.018932
113212,6000,-113.513018,56.018932
113212,9000,-113.513018,56.018932
113212,9500,-113.513018,56.018932
113212,10000,-113.513018,56.018932
113212,11000,-113.513018,56.018932
113212,12000,-113.513018,56.018932
113212,13000,-113.513018,56.018932
165327,1000,-113.289456,57.153522
165327,2000,-113.289456,57.153522
103711,1000,-110.396549,54.884217
103711,5000,-110.396549,54.884217
103711,7000,-110.396549,54.884217
103711,9000,-110.396549,54.884217
103711,9500,-110.396549,54.884217
103711,10000,-110.396549,54.884217
103711,11000,-110.396549,54.884217
103711,12000,-110.396549,54.884217
103711,13000,-110.396549,54.884217
103711,14000,-110.396549,54.884217
141959,1000,-110.549018,55.05878
141959,5000,-110.549018,55.05878
141959,7000,-110.549018,55.05878
141959,9000,-110.549018,55.05878
141959,9500,-110.549018,55.05878
141959,10000,-110.549018,55.05878
141959,11000,-110.549018,55.05878
141959,12000,-110.549018,55.05878
141959,13000,-110.549018,55.05878
141959,14000,-110.549018,55.05878
110405,1000,-112.111454,55.670013
110405,5000,-112.111454,55.670013
110405,7000,-112.111454,55.670013
110405,9000,-112.111454,55.670013
110405,9500,-112.111454,55.670013
110405,10000,-112.111454,55.670013
110405,11000,-112.111454,55.670013
110405,12000,-112.111454,55.670013
110405,13000,-112.111454,55.670013
110405,14000,-112.111454,55.670013
105746,1000,-112.252566,55.058615
105746,5000,-112.252566,55.058615
105746,7000,-112.252566,55.058615
105746,9000,-112.252566,55.058615
105746,9500,-112.252566,55.058615
105746,10000,-112.252566,55.058615
105746,11000,-112.252566,55.058615
105746,12000,-112.252566,55.058615
105746,13000,-112.252566,55.058615
105746,14000,-112.252566,55.058615
163985,1000,-110.429389,55.495458
163985,5000,-110.429389,55.495458
163985,7000,-110.429389,55.495458
163985,9000,-110.429389,55.495458
163985,9500,-110.429389,55.495458
163985,10000,-110.429389,55.495458
163985,11000,-110.429389,55.495458
163985,12000,-110.429389,55.495458
163985,13000,-110.429389,55.495458
118193,2000,-112.673659,56.804346
118193,3000,-112.673659,56.804346
118193,6000,-112.673659,56.804346
118193,9000,-112.673659,56.804346
118193,9500,-112.673659,56.804346
118193,10000,-112.673659,56.804346
118193,11000,-112.673659,56.804346
118193,12000,-112.673659,56.804346
118193,13000,-112.673659,56.804346
118193,14000,-112.673659,56.804346
104729,1000,-111.8204,54.971313
104729,5000,-111.8204,54.971313
104729,7000,-111.8204,54.971313
104729,9000,-111.8204,54.971313
104729,9500,-111.8204,54.971313
104729,10000,-111.8204,54.971313
104729,11000,-111.8204,54.971313
104729,12000,-111.8204,54.971313
104729,13000,-111.8204,54.971313
104729,14000,-111.8204,54.971313
105779,1000,-112.583083,55.058537
105779,5000,-112.583083,55.058537
105779,7000,-112.583083,55.058537
105779,9000,-112.583083,55.058537
105779,9500,-112.583083,55.058537
105779,10000,-112.583083,55.058537
108626,1000,-110.60564,55.422732
108626,5000,-110.60564,55.422732
108626,7000,-110.60564,55.422732
108626,9000,-110.60564,55.422732
108626,9500,-110.60564,55.422732
108626,10000,-110.60564,55.422732
108626,11000,-110.60564,55.422732
108626,12000,-110.60564,55.422732
108626,13000,-110.60564,55.422732
108626,14000,-110.60564,55.422732
110428,1000,-112.473635,55.684496
110428,5000,-112.473635,55.684496
110428,7000,-112.473635,55.684496
110428,9000,-112.473635,55.684496
110428,9500,-112.473635,55.684496
110428,10000,-112.473635,55.684496
110428,11000,-112.473635,55.684496
110428,12000,-112.473635,55.684496
110428,13000,-112.473635,55.684496
142696,1000,-110.455262,55.771691
142696,5000,-110.455262,55.771691
142696,7000,-110.455262,55.771691
142696,9000,-110.455262,55.771691
142696,9500,-110.455262,55.771691
142696,10000,-110.455262,55.771691
142696,11000,-110.455262,55.771691
142696,12000,-110.455262,55.771691
142696,13000,-110.455262,55.771691
142696,14000,-110.455262,55.771691
115517,10000,-113.781939,56.382632
117255,1000,-112.859765,56.644279
103751,1000,-111.489848,54.898635
103751,5000,-111.489848,54.898635
103751,7000,-111.489848,54.898635
103751,9000,-111.489848,54.898635
103751,9500,-111.489848,54.898635
103751,10000,-111.489848,54.898635
103751,11000,-111.489848,54.898635
103751,12000,-111.489848,54.898635
103751,13000,-111.489848,54.898635
103751,14000,-111.489848,54.898635
108721,1000,-111.964906,55.42277
108721,5000,-111.964906,55.42277
108721,7000,-111.964906,55.42277
108721,9000,-111.964906,55.42277
108721,9500,-111.964906,55.42277
108721,10000,-111.964906,55.42277
108721,11000,-111.964906,55.42277
108721,12000,-111.964906,55.42277
108721,13000,-111.964906,55.42277
108721,14000,-111.964906,55.42277
109913,1000,-111.361139,55.597188
109913,5000,-111.361139,55.597188
109913,7000,-111.361139,55.597188
109913,9000,-111.361139,55.597188
109913,9500,-111.361139,55.597188
109913,10000,-111.361139,55.597188
109913,11000,-111.361139,55.597188
109913,12000,-111.361139,55.597188
109913,13000,-111.361139,55.597188
109913,14000,-111.361139,55.597188
111664,5000,-110.58952,55.858965
111664,7000,-110.58952,55.858965
111664,9000,-110.58952,55.858965
111664,9500,-110.58952,55.858965
111664,10000,-110.58952,55.858965
111664,11000,-110.58952,55.858965
111664,12000,-110.58952,55.858965
111664,13000,-110.58952,55.858965
111664,14000,-110.58952,55.858965
113195,1000,-113.408601,56.033377
113195,4000,-113.408601,56.033377
113195,5000,-113.408601,56.033377
113195,6000,-113.408601,56.033377
113195,9000,-113.408601,56.033377
113195,9500,-113.408601,56.033377
113195,10000,-113.408601,56.033377
113195,11000,-113.408601,56.033377
113195,12000,-113.408601,56.033377
113195,13000,-113.408601,56.033377
113195,14000,-113.408601,56.033377
108128,1000,-112.400797,55.335505
108128,5000,-112.400797,55.335505
108128,7000,-112.400797,55.335505
108128,9000,-112.400797,55.335505
108128,9500,-112.400797,55.335505
